fluid,L_m,v0_m_s,U_W_m2K,status,dp_Pa,dp_fraction,q0,qref,q1,q2,heat_ref,cp0_error,cp1_error,table_error,frozen_error,one_error,two_error,gated_error,flow_one_error,outlet_ref_K,vapor_in,vapor_out,one_self_mismatch,refinement_error,energy_residual,one_cpu_us,reference_cpu_us,reference_evals,detail
steam-condensing,50.0,0.002,15.0,OK,0.01960056394511517,1.9600563945115172E-7,1.89083748468715E-6,5.856994456715999E-5,7.012135448990385E-5,7.012135483351148E-5,161.29726732044765,0.8950362627428662,0.0,0.0,0.9677165908443196,0.19722419080486378,0.19722419667148416,0.19722419080486378,0.19722419080486384,300.0,1.0,0.0,0.9730347837910149,NaN,0.0,0.0,31250.0,46,
steam-condensing,50.0,0.002,60.0,OK,0.01960056394511517,1.9600563945115172E-7,1.89083748468715E-6,7.013775482383199E-5,7.012135448990385E-5,7.012135448989266E-5,193.15415564553615,0.8950362627428662,1.4714521329047492E-16,0.0,0.9730410890762551,2.338303239009985E-4,2.338303240605039E-4,2.338303239009985E-4,2.33830323900902E-4,300.0,1.0,0.0,0.9730347837910149,NaN,0.0,0.0,31250.0,47,
steam-condensing,50.0,0.02,2.0,OK,0.1960056394511518,1.9600563945115178E-6,1.8908374846871505E-5,1.4757413673106536E-4,7.023439156666038E-4,4.084857784309176E-5,406.4081858987692,0.895036262468746,0.003034809186134613,1.68579861975566E-11,0.871872027747585,1.8933714227472216,0.7231996144133855,1.8933714227472216,3.759261556423901,300.0000017201738,1.0,0.0,0.9557167215916029,NaN,0.0,0.0,31250.0,44,
steam-condensing,50.0,0.02,15.0,OK,0.1960056394511518,1.9600563945115178E-6,1.8908374846871505E-5,3.3214048624444496E-4,7.012135448990387E-4,2.2268316005381297E-4,914.6901741776983,0.8950362627428662,4.070046804583848E-9,0.0,0.9430711532319623,1.1111956354003973,0.32955129146789663,1.1111956354003973,1.1111956354003996,300.0,1.0,0.0,0.9730347837910148,NaN,0.0,0.0,31250.0,46,
steam-condensing,50.0,0.02,60.0,OK,0.1960056394511518,1.9600563945115178E-6,1.8908374846871505E-5,4.969165265868633E-4,7.012135448990387E-4,7.135414319486997E-4,1368.471123152987,0.8950362627428662,1.661516064141406E-16,0.0,0.9619485892796801,0.41112945008171964,0.4359382185369305,0.41112945008171964,0.41112945008171964,300.0,1.0,0.0,0.9730347837910148,NaN,1.1774370268051498E-16,0.0,46875.0,46,
steam-condensing,50.0,0.2,2.0,OK,1.9600563945115177,1.9600563945115177E-5,1.8908374846871503E-4,5.02714410880206E-4,0.0011523663398891053,3.3535794923961296E-4,1166.5014037058288,0.8754259706570986,0.029570222368126828,2.8991963402960863E-6,0.5536034472155672,0.026198208066555647,0.2114823144187063,0.026198208066555647,1.292288255416071,372.7559124463857,1.0,0.05593400662901821,0.5649996762073073,1.6107238081775075E-6,1.8994316241534813E-16,0.0,15625.0,43,
steam-condensing,50.0,0.2,15.0,OK,1.9600563945115177,1.9600563945115177E-5,1.8908374846871503E-4,0.0012230227717013155,0.00727354560965204,3.54314619677124E-4,3368.113571136099,0.8950362596627763,0.00526487107045349,1.5808661360894648E-10,0.8453963749552921,1.646450760863115,0.7102959664590964,1.646450760863115,4.947187393358178,300.00001932835556,1.0,0.0,0.9415807664623673,NaN,0.0,0.0,31250.0,44,
steam-condensing,50.0,0.2,60.0,OK,1.9600563945115177,1.9600563945115177E-5,1.8908374846871503E-4,0.0016961085535953263,0.007012135448990386,0.0010175299981692557,4670.956696229441,0.8950362627428661,2.6779264074464555E-7,0.0,0.8885190761712127,3.1341209631999383,0.4000796729594067,3.1341209631999383,3.1342492107161486,300.0,1.0,0.0,0.9730339472838023,NaN,1.8839576846708683E-16,0.0,31250.0,45,
steam-condensing,50.0,1.0,2.0,OK,9.800281972557586,9.800281972557587E-5,9.45418742343575E-4,0.0013032602737681346,0.0013489818130784307,0.0013007746636591764,1204.1693921615633,0.6877520601768022,0.4352526662904182,7.28090163976272E-6,0.013987920613614252,0.0017790300685092946,1.0439208252919257E-4,0.013987920613614252,0.035082431522370304,372.7559178704674,1.0,0.6626072778182023,0.015738950615731377,NaN,0.0,0.0,15625.0,43,
steam-condensing,50.0,1.0,15.0,OK,9.800281972557586,9.800281972557587E-5,9.45418742343575E-4,0.0019173204547735386,0.0028327174472325516,0.0016613705585706903,5279.507016612547,0.8950233241939948,0.03507903206316023,2.0904730004914163E-7,0.5068454630290957,0.4565779094701396,0.13339779959258322,0.4565779094701396,0.47743557430890377,300.08118271476957,1.0,0.0,0.6614293449292393,NaN,1.1826958772183989E-16,0.0,15625.0,43,
steam-condensing,50.0,1.0,60.0,OK,9.800281972557586,9.800281972557587E-5,9.45418742343575E-4,0.0031297125243597347,0.01218640454534832,0.0016232047016860526,8618.99531250058,0.895036262742859,2.7433276584388014E-4,8.441770009586529E-16,0.6979215391237731,2.7822803025138083,0.4813566137298081,2.7822803025138083,2.8937776075268675,300.0000000000449,1.0,0.0,0.9201332432513114,NaN,0.0,0.0,31250.0,43,
steam-condensing,50.0,3.0,2.0,OK,85.87019264753373,8.587019264753372E-4,0.002836256227030725,0.003281147594577873,0.0033123959662109724,0.0032808523010299222,1297.23459788081,0.32983165370084866,0.611986071489304,1.701566186455003E-5,0.01615164948406709,0.0011162520633527608,2.7724912621839805E-5,0.01615164948406709,0.009523610484556603,372.7559199236952,1.0,0.892256924143121,0.01724864770882483,NaN,1.7508024568250365E-16,0.0,15625.0,43,
steam-condensing,50.0,3.0,15.0,OK,85.87019264753373,8.587019264753372E-4,0.002836256227030725,0.004314633145632147,0.005408311144029702,0.004017466509878468,8774.370273742914,0.8578590888052735,0.04814569584073423,3.3080303334847605E-6,0.12264581095214994,0.005860745373123201,0.0015966491252820435,0.005860745373123201,0.25348110986092137,372.7559135602844,1.0,0.1805214718916883,0.12775780038777013,NaN,0.0,0.0,31250.0,43,
steam-condensing,50.0,3.0,60.0,OK,85.87019264753373,8.587019264753372E-4,0.002836256227030725,0.007019088001106842,0.011977105830526528,0.0052420650046572995,19329.43518156734,0.8950329466819708,0.025784581640719867,7.263633226684022E-8,0.5959096351482006,0.6648483484358483,0.25314657678932506,0.6648483484358483,0.7063621126616243,300.02080847760243,1.0,0.0,0.7572809768340468,NaN,0.0,0.0,15625.0,43,
steam-condensing,150.0,0.002,2.0,OK,0.05880169183534552,5.880169183534552E-7,1.89083748468715E-6,4.96916526586863E-5,7.012135448990385E-5,7.135414319486998E-5,136.84711231529863,0.8950362627428662,0.0,0.0,0.9619485892796802,0.41112945008172,0.43593821853693127,0.41112945008172,0.4111294500817202,300.0,1.0,0.0,0.9730347837910149,2.577563906219641E-4,0.0,0.0,31250.0,46,
steam-condensing,150.0,0.002,15.0,OK,0.05880169183534552,5.880169183534552E-7,1.89083748468715E-6,7.042758835715349E-5,7.012135448990385E-5,7.012135448989266E-5,193.9523356207448,0.8950362627428662,0.0,0.0,0.9731520341844122,0.004348208910642638,0.004348208910801487,0.004348208910642638,0.0043482089106425805,300.0,1.0,0.0,0.9730347837910149,NaN,0.0,0.0,31250.0,47,
steam-condensing,150.0,0.002,60.0,OK,0.05880169183534552,5.880169183534552E-7,1.89083748468715E-6,7.012135448990385E-5,7.012135448990385E-5,7.012135448989266E-5,193.10899034675873,0.8950362627428663,0.0,0.0,0.9730347837910149,0.0,1.5954271713209786E-13,0.0,0.0,300.0,1.0,0.0,0.9730347837910149,NaN,0.0,0.0,31250.0,47,
steam-condensing,150.0,0.02,2.0,OK,0.5880169183534554,5.880169183534554E-6,1.8908374846871505E-5,2.360482796680006E-4,7.012135448990387E-4,1.0209686955020031E-4,650.0593904862467,0.8950362627428662,1.894917303767166E-5,0.0,0.9198961548312661,1.9705439654732297,0.5674746297926911,1.9705439654732297,1.970636116837149,300.0,1.0,0.0,0.9730339472838023,NaN,1.1774735529192927E-16,0.0,15625.0,45,
steam-condensing,150.0,0.02,15.0,OK,0.5880169183534554,5.880169183534554E-6,1.8908374846871505E-5,4.633981925478383E-4,7.012135448990387E-4,6.591064138187664E-4,1276.1641263548368,0.8950362627428663,1.78169618427286E-16,0.0,0.9591962697504058,0.513198705078354,0.42233272468088956,0.513198705078354,0.513198705078354,300.0,1.0,0.0,0.9730347837910148,NaN,1.1774370268051498E-16,0.0,46875.0,46,
steam-condensing,150.0,0.02,60.0,OK,0.5880169183534554,5.880169183534554E-6,1.8908374846871505E-5,6.013846791410136E-4,7.012135448990387E-4,7.012135449218854E-4,1656.1686385514918,0.8950362627428662,1.3728896330394003E-16,0.0,0.9685586023344006,0.16599835217055317,0.16599835220854336,0.16599835217055317,0.1659983521705532,300.0,1.0,0.0,0.9730347837910148,NaN,1.1774370268051498E-16,0.0,31250.0,46,
steam-condensing,150.0,0.2,2.0,OK,5.880169183534553,5.880169183534553E-5,1.8908374846871503E-4,8.51881357850822E-4,0.0016398193928365986,4.7664643184242044E-4,2344.7658230882525,0.8949802158493566,0.048635637616798955,5.587637673028538E-7,0.7779212906753807,0.495112602414902,0.4401791610218676,0.495112602414902,0.9249386991794661,300.351522554069,1.0,0.0,0.8514635560118226,NaN,0.0,0.0,15625.0,44,
steam-condensing,150.0,0.2,15.0,OK,5.880169183534553,5.880169183534553E-5,1.8908374846871503E-4,0.0015890910354620432,0.007012135451026517,7.960833011350691E-4,4376.238417803862,0.8950362627428661,5.481440915651532E-6,0.0,0.8810113805633941,3.4050449451791454,0.49903228740850564,3.4050449451791454,3.4126706995031744,300.0,1.0,0.0,0.9729881032049794,NaN,1.8871605377359434E-16,0.0,31250.0,45,
steam-condensing,150.0,0.2,60.0,OK,5.880169183534553,5.880169183534553E-5,1.8908374846871503E-4,0.002338778788042877,0.007012135448990386,0.0015674809314342101,6440.822680748467,0.8950362627428662,4.942274634760378E-15,0.0,0.9191527863022295,1.9982037997096078,0.32978657945418594,1.9982037997096078,1.9982037997096078,300.0,1.0,0.0,0.9730347837910148,NaN,0.0,0.0,31250.0,45,
steam-condensing,150.0,1.0,2.0,OK,29.40084591767276,2.9400845917672763E-4,9.45418742343575E-4,0.0015166497383141497,0.0017648898902571214,0.00145781344594258,3499.9044674228007,0.8747376533838578,0.026295252998354356,2.915215492155832E-6,0.2575595516647837,0.0033339644339460254,7.938014930403849E-4,0.0033339644339460254,0.16367665234222506,372.7559124959121,1.0,0.06147344438010006,0.26002659667354017,3.006534896337147E-7,0.0,0.0,15625.0,43,
steam-condensing,150.0,1.0,15.0,OK,29.40084591767276,2.9400845917672763E-4,9.45418742343575E-4,0.0028258290764488613,0.0055941892638406415,0.0019464864469395083,7782.122918170042,0.8950362627396834,0.0011001284791839845,2.551266479400679E-13,0.6654366853778986,0.979502096434087,0.3111804025158434,0.979502096434087,0.9796629988925938,300.00000001997273,1.0,0.0,0.830986127660693,NaN,1.1807993812099803E-16,0.0,46875.0,43,
steam-condensing,150.0,1.0,60.0,OK,29.40084591767276,2.9400845917672763E-4,9.45418742343575E-4,0.004588052611941807,0.03506067996764613,0.0016460582265051152,12635.155353102286,0.8950362627428662,5.142538594193114E-8,0.0,0.7939389927912259,6.494391019529834,0.6412294352900954,6.494391019529834,6.641734507662361,300.0,1.0,0.0,0.9725046362443867,NaN,1.536749998537052E-16,0.0,31250.0,44,
steam-condensing,150.0,3.0,2.0,OK,257.6105779426012,0.002576105779426012,0.002836256227030725,0.003601458819417546,0.0037594722999051474,0.0035828788551060167,3598.0007478516895,0.7109853966412569,0.405346622554568,6.733777978746731E-6,0.010012240541419823,0.0020593918598043135,2.4967850286383405E-4,0.010012240541419823,0.043874854166222686,372.75591757886747,1.0,0.6299923773216539,0.012046823271442427,NaN,0.0,0.0,0.0,43,
steam-condensing,150.0,3.0,15.0,OK,257.6105779426012,0.002576105779426012,0.002836256227030725,0.006335423783722505,0.009897494481108167,0.004967495314915886,17438.96178046058,0.894986163028391,0.04745006166687644,5.230389393393104E-7,0.5521041554556174,0.47211894110618186,0.21555265895561762,0.47211894110618186,0.5622466340038103,300.3142391808457,1.0,0.0,0.695747516020802,NaN,0.0,0.0,31250.0,43,
steam-condensing,150.0,3.0,60.0,OK,257.6105779426012,0.002576105779426012,0.002836256227030725,0.010361371863814417,0.044681694025674956,0.00463583474738441,28534.446799834775,0.8950362627426564,5.922202967618583E-4,1.925163658242113E-14,0.7262663415313173,2.6783034324851935,0.5525848499286419,2.6783034324851935,3.3123337925665295,300.00000000131644,1.0,0.0,0.9255815449994731,NaN,1.3864465979267973E-16,0.0,15625.0,43,
steam-sensible,1.0,0.002,2.0,OK,4.4355284591132086E-4,4.435528459113209E-9,1.7017537362184348E-6,2.7343363591267103E-6,2.759383567503041E-6,2.755235031719934E-6,0.5270494059393449,0.014210496528670995,2.1064875742463616E-16,0.0,0.37763555294201656,0.009160251368756188,0.007643051127732451,0.009160251368756188,0.009160251368756355,400.0,1.0,1.0,0.3832848190226966,2.959486986712523E-4,0.0,0.0,93750.0,43,
steam-sensible,1.0,0.002,15.0,OK,4.4355284591132086E-4,4.435528459113209E-9,1.7017537362184348E-6,2.7591187516424956E-6,2.7598353566120336E-6,2.759835356611593E-6,0.5318262671362504,0.014210496528671235,0.0,0.0,0.38322562767355134,2.5972240923356836E-4,2.597224090738695E-4,2.5972240923356836E-4,2.5972240923352477E-4,400.0,1.0,1.0,0.383385776205323,NaN,1.1102230246251565E-16,0.0,31250.0,43,
steam-sensible,1.0,0.002,60.0,OK,4.4355284591132086E-4,4.435528459113209E-9,1.7017537362184348E-6,2.759835337352055E-6,2.7598353566120336E-6,2.759835356611593E-6,0.531964390623241,0.014210496528671263,0.0,0.0,0.38338577190217604,6.9786695936942175E-9,6.978509936275636E-9,6.9786695936942175E-9,6.978669511939787E-9,400.0,1.0,1.0,0.383385776205323,NaN,1.1102230246251565E-16,0.0,31250.0,43,
steam-sensible,1.0,0.02,2.0,OK,0.0044355284591132095,4.435528459113209E-8,1.701753736218435E-5,2.532082871299113E-5,2.6119419199193917E-5,2.5313763615842447E-5,4.873385195754374,0.01394138711045303,9.090132861611831E-5,8.38221479633615E-6,0.3269640059590631,0.03118966342521216,2.8468257020583575E-4,0.03118966342521216,0.031538876363594814,400.15076781584764,1.0,1.0,0.34732084900330334,NaN,0.0,0.0,31250.0,43,
steam-sensible,1.0,0.02,15.0,OK,0.0044355284591132095,4.435528459113209E-8,1.701753736218435E-5,2.725433203649062E-5,2.757782420677896E-5,2.7481432308073457E-5,5.253333029479124,0.014210496528671058,1.6906950591483624E-16,0.0,0.37560247892336174,0.011869385382669422,0.008332630250441302,0.011869385382669422,0.01186938538266939,400.0,1.0,1.0,0.38292675902977025,NaN,0.0,0.0,46875.0,43,
steam-sensible,1.0,0.02,60.0,OK,0.0044355284591132095,4.435528459113209E-8,1.701753736218435E-5,2.7534492399220198E-5,2.759835354129472E-5,2.7598327298222266E-5,5.307334561606478,0.014210496528671063,0.0,0.0,0.38195565346008326,0.0023193143039865263,0.0023183612058843145,0.0023193143039865263,0.0023193143039865857,400.0,1.0,1.0,0.38338577565065823,NaN,1.669620053440403E-16,0.0,31250.0,43,
steam-sensible,1.0,0.2,2.0,OK,0.04435528459113209,4.435528459113209E-7,1.701753736218435E-4,1.96082597660718E-4,1.9931678127243244E-4,1.9573076069713492E-4,21.395460016081405,0.0021881241099339322,6.860619031116124E-4,3.684989277246811E-5,0.05248342051012808,0.005794706138406284,6.799284126219273E-4,0.05248342051012808,0.01649398595438111,443.7292578368997,1.0,1.0,0.05794236765501009,NaN,1.6509321848209048E-16,0.0,0.0,43,
steam-sensible,1.0,0.2,15.0,OK,0.04435528459113209,4.435528459113209E-7,1.701753736218435E-4,2.4718048375755284E-4,2.560882874004535E-4,2.467036898420487E-4,47.32325048707337,0.013309362955581404,2.766079259424938E-4,2.2541944850758373E-5,0.30734637628569594,0.03467227694337354,0.001885984069894651,0.03467227694337354,0.0360376495242961,400.6834752640432,1.0,1.0,0.33055747298019833,NaN,0.0,0.0,31250.0,43,
steam-sensible,1.0,0.2,60.0,OK,0.04435528459113209,4.435528459113209E-7,1.701753736218435E-4,2.675273269296299E-4,2.7277313180845936E-4,2.6905283453400173E-4,51.56648594842673,0.014210490677347358,2.201219183373361E-9,2.230940688483095E-10,0.36389535554611774,0.01960847808164017,0.005702248376494308,0.01960847808164017,0.019608482389574022,400.00000092692835,1.0,1.0,0.37612852567615734,NaN,1.3514165365223653E-16,0.0,31250.0,43,
steam-sensible,1.0,1.0,2.0,OK,0.2217764229556604,2.2177642295566043E-6,8.508768681092174E-4,8.833931013400445E-4,8.8449793556033E-4,8.832603858620507E-4,28.719821670368,1.484797386689808E-4,6.711017025290977E-5,3.575724399800166E-5,0.003410178989411461,7.479348519187902E-5,4.905440309997992E-5,0.003410178989411461,0.0012506710983020894,483.32895022771385,1.0,1.0,0.0034847118408598728,1.5170140805102496E-9,1.236932464138689E-15,0.0,0.0,43,
steam-sensible,1.0,1.0,15.0,OK,0.2217764229556604,2.2177642295566043E-6,8.508768681092174E-4,0.001024329879454972,0.0010504584569187014,0.001021088564345483,137.98677404604507,0.003782523139549178,9.606331721971633E-4,3.678227413336879E-5,0.09139319842030953,0.01203047157705133,0.0015616315538863176,0.01203047157705133,0.025507971589808547,430.4006325082455,1.0,1.0,0.10219422527485296,NaN,2.0352564726163128E-16,0.0,15625.0,43,
steam-sensible,1.0,1.0,60.0,OK,0.2217764229556604,2.2177642295566043E-6,8.508768681092174E-4,0.0011923350540372804,0.0012178985902378484,0.001191701018058915,226.1776630951035,0.01249262112168388,4.814618281710941E-4,3.374250858067956E-5,0.2770504705704087,0.019903180174907182,5.298636226250589E-4,0.019903180174907182,0.021439893186071462,401.6081710246485,1.0,1.0,0.2911586673299618,NaN,0.0,0.0,31250.0,43,
steam-sensible,1.0,3.0,2.0,OK,1.6112456744129473,1.6112456744129474E-5,0.0025526306043276523,0.002556222769028481,0.0025562817843984807,0.002556276052291859,30.448211693593432,1.8820197057271772E-5,9.094895159811642E-6,3.837990369280335E-5,8.222770592736814E-5,3.766053929202049E-5,3.7730409040905835E-5,8.222770592736814E-5,2.308694324874642E-5,493.9014638467445,1.0,1.0,4.456884512209057E-5,NaN,5.834246550677073E-16,0.0,0.0,43,
steam-sensible,1.0,3.0,15.0,OK,1.6112456744129473,1.6112456744129474E-5,0.0025526306043276523,0.0026003976357979863,0.0026015794756570707,0.0026003268520512924,188.40057327459294,8.362013192815425E-4,3.2208619266084764E-4,3.776022232802872E-5,0.004056224269224937,6.0067970582588766E-5,4.362183583367133E-5,0.004056224269224937,4.5448428456280616E-4,462.7376001735516,1.0,1.0,0.004116044997337709,NaN,1.5084881008891603E-16,0.0,0.0,43,
steam-sensible,1.0,3.0,60.0,OK,1.6112456744129473,1.6112456744129474E-5,0.0025526306043276523,0.002746452827322588,0.002757403238681247,0.0027462814769128856,441.29628653013737,0.006371201349027106,0.0011383318119827142,3.705568362747955E-5,0.04689774600720657,0.002511927066819706,7.702318016071161E-5,0.04689774600720657,0.003987110664971479,416.8283802279099,1.0,1.0,0.04928587056175044,NaN,2.569746985857103E-16,0.0,31250.0,43,
steam-sensible,10.0,0.002,2.0,OK,0.004435528459113208,4.435528459113208E-8,1.7017537362184348E-6,2.7596133674531352E-6,2.7598353566120336E-6,2.759835356611593E-6,0.5319216054322489,0.014210496528671044,0.0,0.0,0.38333617444787416,8.0442123348322E-5,8.044212318865173E-5,8.0442123348322E-5,8.044212334832503E-5,400.0,1.0,1.0,0.383385776205323,NaN,1.1102230246251565E-16,0.0,31250.0,43,
steam-sensible,10.0,0.002,15.0,OK,0.004435528459113208,4.435528459113208E-8,1.7017537362184348E-6,2.7598353566120336E-6,2.7598353566120336E-6,2.759835356611593E-6,0.5319643943356447,0.014210496528671117,0.0,0.0,0.383385776205323,0.0,1.5965741746662148E-13,0.0,0.0,400.0,1.0,1.0,0.383385776205323,NaN,1.1102230246251565E-16,0.0,46875.0,43,
steam-sensible,10.0,0.002,60.0,OK,0.004435528459113208,4.435528459113208E-8,1.7017537362184348E-6,2.7598353566120336E-6,2.7598353566120336E-6,2.759835356611593E-6,0.5319643943356447,0.014210496528671117,0.0,0.0,0.383385776205323,0.0,1.5965741746662148E-13,0.0,0.0,400.0,1.0,1.0,0.383385776205323,NaN,1.1102230246251565E-16,0.0,46875.0,43,
steam-sensible,10.0,0.02,2.0,OK,0.04435528459113209,4.435528459113209E-7,1.701753736218435E-5,2.734336359126712E-5,2.7593835675030414E-5,2.7552350317199338E-5,5.270494059393452,0.014210496528670945,0.0,0.0,0.37763555294201684,0.009160251368755763,0.007643051127731941,0.009160251368755763,0.009160251368755916,400.0,1.0,1.0,0.3832848190226966,2.959486986716315E-4,1.6698934159479747E-16,0.0,31250.0,43,
steam-sensible,10.0,0.02,15.0,OK,0.04435528459113209,4.435528459113209E-7,1.701753736218435E-5,2.7591187516424962E-5,2.7598353566120347E-5,2.7598353566115935E-5,5.318262671362505,0.014210496528671148,1.670053689680919E-16,0.0,0.38322562767355134,2.597224092337353E-4,2.597224090739112E-4,2.597224092337353E-4,2.597224092337089E-4,400.0,1.0,1.0,0.3833857762053231,NaN,1.6696200519385245E-16,0.0,31250.0,43,
steam-sensible,10.0,0.02,60.0,OK,0.04435528459113209,4.435528459113209E-7,1.701753736218435E-5,2.7598353373520552E-5,2.7598353566120347E-5,2.7598353566115935E-5,5.319643906232411,0.014210496528671134,1.6696200635902515E-16,0.0,0.38338577190217604,6.978669760656222E-9,6.978509978016136E-9,6.978669760656222E-9,6.978669788162661E-9,400.0,1.0,1.0,0.3833857762053231,NaN,1.6696200519385245E-16,0.0,31250.0,43,
steam-sensible,10.0,0.2,2.0,OK,0.4435528459113209,4.435528459113209E-6,1.701753736218435E-4,2.532082871299113E-4,2.6119419199193913E-4,2.531376361584243E-4,48.73385195754375,0.013941387110452955,9.09013286154622E-5,8.3822147963726E-6,0.3269640059590633,0.031189663425211973,2.84682570206747E-4,0.031189663425211973,0.031538876363594544,400.15076781584764,1.0,1.0,0.34732084900330334,NaN,1.4139072229770642E-16,0.0,31250.0,43,
steam-sensible,10.0,0.2,15.0,OK,0.4435528459113209,4.435528459113209E-6,1.701753736218435E-4,2.7254332036490614E-4,2.757782420677897E-4,2.7481432308073465E-4,52.53333029479122,0.014210496528671197,1.3525560473186902E-16,0.0,0.37560247892336157,0.011869385382669934,0.008332630250441913,0.011869385382669934,0.011869385382670041,400.0,1.0,1.0,0.38292675902977036,NaN,0.0,0.0,31250.0,43,
steam-sensible,10.0,0.2,60.0,OK,0.4435528459113209,4.435528459113209E-6,1.701753736218435E-4,2.7534492399220194E-4,2.759835354129472E-4,2.759832729822227E-4,53.07334561606477,0.014210496528671132,0.0,0.0,0.3819556534600832,0.0023193143039867943,0.002318361205884616,0.0023193143039867943,0.002319314303986783,400.0,1.0,1.0,0.38338577565065834,NaN,1.335696042752322E-16,0.0,31250.0,43,
steam-sensible,10.0,1.0,2.0,OK,2.2177642295566042,2.2177642295566042E-5,8.508768681092174E-4,0.0010601405320891074,0.001094216392330013,0.0010557711840757718,160.87567925672673,0.005326269894208748,0.0011024840949683224,3.321786296794656E-5,0.12851860245176075,0.01828268818987752,0.002429761198018421,0.01828268818987752,0.03214277655600609,421.5004949929058,1.0,1.0,0.1441655567203991,NaN,1.7349678885412734E-16,0.0,15625.0,43,
steam-sensible,10.0,1.0,15.0,OK,2.2177642295566042,2.2177642295566042E-5,8.508768681092174E-4,0.0012384079629062187,0.0012507424858564332,0.0012408439283946313,238.6949456744688,0.014196802911030187,5.049592700434467E-6,5.056440944523524E-7,0.31289569115892946,0.009954628626201183,0.0019655877697723014,0.009954628626201183,0.009959983559269614,400.0046445125321,1.0,1.0,0.3196681421464352,NaN,1.1789763904357398E-16,0.0,31250.0,43,
steam-sensible,10.0,1.0,60.0,OK,2.2177642295566042,2.2177642295566042E-5,8.508768681092174E-4,0.0012584248754050299,0.0012638824229310175,0.0012625411713948998,242.5641895839559,0.01421049652867115,1.1717191016181198E-16,0.0,0.3238556510293404,0.004336808364687626,0.003270990641014673,0.004336808364687626,0.0043368083646876925,400.0,1.0,1.0,0.3267752975502389,NaN,0.0,0.0,31250.0,43,
steam-sensible,10.0,3.0,2.0,OK,16.112456744129474,1.6112456744129476E-4,0.0025526306043276523,0.0026213784411935302,0.002623635873489829,0.002621276657312076,234.54132268093971,0.0013570992909083812,4.7968706580098344E-4,3.8662931523299195E-5,0.0074788767559789094,2.0030989129024083E-4,4.9445649632498205E-5,0.0074788767559789094,8.611623033227746E-4,453.92514209801857,1.0,1.0,0.00767764873828502,3.007393137888567E-9,2.423113939687248E-16,0.0,15625.0,43,
steam-sensible,10.0,3.0,15.0,OK,16.112456744129474,1.6112456744129476E-4,0.0025526306043276523,0.0028648615506142935,0.0028791473328857557,0.0028656694229311948,544.8012530051623,0.012692998489800402,4.343117064012386E-4,3.1613104653826075E-5,0.10403268869551563,0.004658213072171317,2.337691866479984E-4,0.004658213072171317,0.004986552410673729,401.3592200812488,1.0,1.0,0.10818694393122823,NaN,2.077082514599813E-16,0.0,31250.0,43,
steam-sensible,10.0,3.0,60.0,OK,16.112456744129474,1.6112456744129476E-4,0.0025526306043276523,0.002958076034257802,0.0029690207369364825,0.0029634902352426796,570.1756945845093,0.014210466312025489,1.1412575410111722E-8,1.1608529068902963E-9,0.13706385430504375,0.003699934936896683,0.001830308766016263,0.003699934936896683,0.003699939606666218,400.0000054464693,1.0,1.0,0.14024489226532666,NaN,1.9865412622056258E-16,0.0,31250.0,43,
steam-sensible,50.0,0.002,2.0,OK,0.022177642295566045,2.2177642295566046E-7,1.7017537362184348E-6,2.7598353566058426E-6,2.7598353566120336E-6,2.759835356611593E-6,0.5319643943344513,0.014210496528671065,0.0,0.0,0.3833857762039397,2.243343242290934E-12,2.083685824823954E-12,2.243343242290934E-12,2.2432366469482364E-12,400.0,1.0,1.0,0.383385776205323,NaN,1.1102230246251565E-16,0.0,31250.0,43,
steam-sensible,50.0,0.002,15.0,OK,0.022177642295566045,2.2177642295566046E-7,1.7017537362184348E-6,2.7598353566120336E-6,2.7598353566120336E-6,2.759835356611593E-6,0.5319643943356447,0.014210496528671117,0.0,0.0,0.383385776205323,0.0,1.5965741746662148E-13,0.0,0.0,400.0,1.0,1.0,0.383385776205323,NaN,1.1102230246251565E-16,0.0,31250.0,43,
steam-sensible,50.0,0.002,60.0,OK,0.022177642295566045,2.2177642295566046E-7,1.7017537362184348E-6,2.7598353566120336E-6,2.7598353566120336E-6,2.759835356611593E-6,0.5319643943356447,0.014210496528671117,0.0,0.0,0.383385776205323,0.0,1.5965741746662148E-13,0.0,0.0,400.0,1.0,1.0,0.383385776205323,NaN,1.1102230246251565E-16,0.0,31250.0,43,
steam-sensible,50.0,0.02,2.0,OK,0.2217764229556605,2.217764229556605E-6,1.701753736218435E-5,2.757492589076641E-5,2.7598353566120347E-5,2.759835355115604E-5,5.315128206901196,0.014210496528671193,1.6710385622437268E-16,0.0,0.38286190035119005,8.496006642679976E-4,8.496001215898694E-4,8.496006642679976E-4,8.496006642679793E-4,400.0,1.0,1.0,0.3833857762053231,NaN,1.6696200519385245E-16,0.0,31250.0,43,
steam-sensible,50.0,0.02,15.0,OK,0.2217764229556605,2.217764229556605E-6,1.701753736218435E-5,2.759835356030087E-5,2.7598353566120347E-5,2.7598353566115935E-5,5.319643942234732,0.014210496528671198,0.0,0.0,0.3833857760753019,2.108631618459925E-10,2.1070337920698827E-10,2.108631618459925E-10,2.108631399656305E-10,400.0,1.0,1.0,0.3833857762053231,NaN,1.6696200519385245E-16,0.0,31250.0,43,
