=== harness select (repo /home/user/CreateChemE, 3dbd9b8 + uncommitted src changes)
PHASE_PORT_CLOSURE_SLICE refusal-0.1 935 phiStart=0.0 phiEnd=0.0 P=171845.94953378398->171876.41675247406 out=0.0 in=2.2597708210671388E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 936 phiStart=0.0 phiEnd=0.0 P=171876.41675247406->171906.86680168973 out=0.0 in=2.258432755779396E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 937 phiStart=0.0 phiEnd=0.0 P=171906.86680168973->171937.2996819289 out=0.0 in=2.2570948672248614E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 938 phiStart=0.0 phiEnd=0.0 P=171937.2996819289->171967.71539368996 out=0.0 in=2.2557571552476912E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 939 phiStart=0.0 phiEnd=0.0 P=171967.71539368996->171998.1139374717 out=0.0 in=2.2544196196874343E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 940 phiStart=0.0 phiEnd=0.0 P=171998.1139374717->172028.49531377328 out=0.0 in=2.253082260388752E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 941 phiStart=0.0 phiEnd=0.0 P=172028.49531377328->172058.85952309426 out=0.0 in=2.2517450771943656E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 942 phiStart=0.0 phiEnd=0.0 P=172058.85952309426->172089.20656593476 out=0.0 in=2.250408069947407E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 943 phiStart=0.0 phiEnd=0.0 P=172089.20656593476->172119.53644279533 out=0.0 in=2.249071238492632E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 944 phiStart=0.0 phiEnd=0.0 P=172119.53644279533->172149.8491541767 out=0.0 in=2.2477345826736034E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 945 phiStart=0.0 phiEnd=0.0 P=172149.8491541767->172180.1447005803 out=0.0 in=2.2463981023329647E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 946 phiStart=0.0 phiEnd=0.0 P=172180.1447005803->172210.42308250788 out=0.0 in=2.2450617973181794E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 947 phiStart=0.0 phiEnd=0.0 P=172210.42308250788->172240.6843004614 out=0.0 in=2.2437256674742365E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 948 phiStart=0.0 phiEnd=0.0 P=172240.6843004614->172270.9283549438 out=0.0 in=2.2423897126457837E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 949 phiStart=0.0 phiEnd=0.0 P=172270.9283549438->172301.15524645787 out=0.0 in=2.241053932677322E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 950 phiStart=0.0 phiEnd=0.0 P=172301.15524645787->172331.3649755071 out=0.0 in=2.2397183274176105E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 951 phiStart=0.0 phiEnd=0.0 P=172331.3649755071->172361.55754259552 out=0.0 in=2.2383828967095424E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 952 phiStart=0.0 phiEnd=0.0 P=172361.55754259552->172391.73294822726 out=0.0 in=2.2370476404045614E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 953 phiStart=0.0 phiEnd=0.0 P=172391.73294822726->172421.89119290723 out=0.0 in=2.2357125583461458E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 954 phiStart=0.0 phiEnd=0.0 P=172421.89119290723->172452.0322771405 out=0.0 in=2.234377650383391E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 955 phiStart=0.0 phiEnd=0.0 P=172452.0322771405->172482.15620143278 out=0.0 in=2.2330429163635581E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 956 phiStart=0.0 phiEnd=0.0 P=172482.15620143278->172512.26296629 out=0.0 in=2.2317083561345765E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 957 phiStart=0.0 phiEnd=0.0 P=172512.26296629->172542.3525722189 out=0.0 in=2.2303739695451444E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 958 phiStart=0.0 phiEnd=0.0 P=172542.3525722189->172572.42501972604 out=0.0 in=2.229039756444919E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 959 phiStart=0.0 phiEnd=0.0 P=172572.42501972604->172602.48030931904 out=0.0 in=2.227705716683365E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 960 phiStart=0.0 phiEnd=0.0 P=172602.48030931904->172632.51844150573 out=0.0 in=2.2263718501050117E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 961 phiStart=0.0 phiEnd=0.0 P=172632.51844150573->172662.53941679423 out=0.0 in=2.2250381565646488E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 962 phiStart=0.0 phiEnd=0.0 P=172662.53941679423->172692.54323569316 out=0.0 in=2.2237046359131125E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 963 phiStart=0.0 phiEnd=0.0 P=172692.54323569316->172722.5298987119 out=0.0 in=2.2223712879970378E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 964 phiStart=0.0 phiEnd=0.0 P=172722.5298987119->172752.4994063596 out=0.0 in=2.2210381126717027E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 965 phiStart=0.0 phiEnd=0.0 P=172752.4994063596->172782.4517591467 out=0.0 in=2.2197051097809403E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 966 phiStart=0.0 phiEnd=0.0 P=172782.4517591467->172812.38695758343 out=0.0 in=2.2183722791822982E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 967 phiStart=0.0 phiEnd=0.0 P=172812.38695758343->172842.30500218066 out=0.0 in=2.2170396207270572E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 968 phiStart=0.0 phiEnd=0.0 P=172842.30500218066->172872.20589344975 out=0.0 in=2.2157071342642615E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 969 phiStart=0.0 phiEnd=0.0 P=172872.20589344975->172902.08963190237 out=0.0 in=2.2143748196501117E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 970 phiStart=0.0 phiEnd=0.0 P=172902.08963190237->172931.95621805097 out=0.0 in=2.2130426767314333E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 971 phiStart=0.0 phiEnd=0.0 P=172931.95621805097->172961.80565240805 out=0.0 in=2.2117107053675478E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 972 phiStart=0.0 phiEnd=0.0 P=172961.80565240805->172991.6379354868 out=0.0 in=2.2103789054084058E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 973 phiStart=0.0 phiEnd=0.0 P=172991.6379354868->173021.4530678007 out=0.0 in=2.2090472767084089E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 974 phiStart=0.0 phiEnd=0.0 P=173021.4530678007->173051.25104986381 out=0.0 in=2.20771581912108E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 975 phiStart=0.0 phiEnd=0.0 P=173051.25104986381->173081.03188219058 out=0.0 in=2.2063845325030076E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 976 phiStart=0.0 phiEnd=0.0 P=173081.03188219058->173110.795565296 out=0.0 in=2.2050534167047757E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 977 phiStart=0.0 phiEnd=0.0 P=173110.795565296->173140.54209969525 out=0.0 in=2.203722471584271E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 978 phiStart=0.0 phiEnd=0.0 P=173140.54209969525->173170.27148590432 out=0.0 in=2.2023916969965928E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 979 phiStart=0.0 phiEnd=0.0 P=173170.27148590432->173199.98372443937 out=0.0 in=2.2010610927965116E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 980 phiStart=0.0 phiEnd=0.0 P=173199.98372443937->173229.6788158172 out=0.0 in=2.199730658839394E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 981 phiStart=0.0 phiEnd=0.0 P=173229.6788158172->173259.3567605549 out=0.0 in=2.1984003949832747E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 982 phiStart=0.0 phiEnd=0.0 P=173259.3567605549->173289.01755917014 out=0.0 in=2.1970703010834887E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 983 phiStart=0.0 phiEnd=0.0 P=173289.01755917014->173318.6612121811 out=0.0 in=2.1957403769960472E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 984 phiStart=0.0 phiEnd=0.0 P=173318.6612121811->173348.2877201061 out=0.0 in=2.1944106225812453E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 985 phiStart=0.0 phiEnd=0.0 P=173348.2877201061->173377.89708346428 out=0.0 in=2.1930810376945308E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 986 phiStart=0.0 phiEnd=0.0 P=173377.89708346428->173407.4893027752 out=0.0 in=2.1917516221915727E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 987 phiStart=0.0 phiEnd=0.0 P=173407.4893027752->173437.0643785586 out=0.0 in=2.1904223759353853E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 988 phiStart=0.0 phiEnd=0.0 P=173437.0643785586->173466.62231133494 out=0.0 in=2.1890932987796648E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 989 phiStart=0.0 phiEnd=0.0 P=173466.62231133494->173496.1631016251 out=0.0 in=2.1877643905848134E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 990 phiStart=0.0 phiEnd=0.0 P=173496.1631016251->173525.68674995034 out=0.0 in=2.1864356512102411E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 991 phiStart=0.0 phiEnd=0.0 P=173525.68674995034->173555.19325683234 out=0.0 in=2.185107080515547E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 992 phiStart=0.0 phiEnd=0.0 P=173555.19325683234->173584.68262279348 out=0.0 in=2.183778678361597E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 993 phiStart=0.0 phiEnd=0.0 P=173584.68262279348->173614.15484835635 out=0.0 in=2.1824504446062037E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 994 phiStart=0.0 phiEnd=0.0 P=173614.15484835635->173643.6099340441 out=0.0 in=2.1811223791122844E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 995 phiStart=0.0 phiEnd=0.0 P=173643.6099340441->173673.0478803805 out=0.0 in=2.1797944817346363E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 996 phiStart=0.0 phiEnd=0.0 P=173673.0478803805->173702.4686878895 out=0.0 in=2.1784667523397068E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 997 phiStart=0.0 phiEnd=0.0 P=173702.4686878895->173731.8723570956 out=0.0 in=2.1771391907889884E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 998 phiStart=0.0 phiEnd=0.0 P=173731.8723570956->173761.2588885239 out=0.0 in=2.1758117969426476E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 999 phiStart=0.0 phiEnd=0.0 P=173761.2588885239->173790.62828270003 out=0.0 in=2.1744845706609162E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1000 phiStart=0.0 phiEnd=0.0 P=173790.62828270003->173819.98054014973 out=0.0 in=2.1731575118081058E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1001 phiStart=0.0 phiEnd=0.0 P=173819.98054014973->173849.3156613995 out=0.0 in=2.1718306202457745E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1002 phiStart=0.0 phiEnd=0.0 P=173849.3156613995->173878.63364697644 out=0.0 in=2.1705038958377658E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1003 phiStart=0.0 phiEnd=0.0 P=173878.63364697644->173907.9344974077 out=0.0 in=2.1691773384458418E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1004 phiStart=0.0 phiEnd=0.0 P=173907.9344974077->173937.2182132212 out=0.0 in=2.1678509479355402E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1005 phiStart=0.0 phiEnd=0.0 P=173937.2182132212->173966.48479494522 out=0.0 in=2.1665247241683624E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1006 phiStart=0.0 phiEnd=0.0 P=173966.48479494522->173995.73424310872 out=0.0 in=2.165198667009714E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1007 phiStart=0.0 phiEnd=0.0 P=173995.73424310872->174024.96655824085 out=0.0 in=2.16387277632319E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1008 phiStart=0.0 phiEnd=0.0 P=174024.96655824085->174054.18174087143 out=0.0 in=2.1625470519733575E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1009 phiStart=0.0 phiEnd=0.0 P=174054.18174087143->174083.37979153055 out=0.0 in=2.1612214938277328E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1010 phiStart=0.0 phiEnd=0.0 P=174083.37979153055->174112.56071074915 out=0.0 in=2.1598961017474678E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1011 phiStart=0.0 phiEnd=0.0 P=174112.56071074915->174141.72449905836 out=0.0 in=2.1585708756006506E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1012 phiStart=0.0 phiEnd=0.0 P=174141.72449905836->174170.87115698963 out=0.0 in=2.1572458152546568E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1013 phiStart=0.0 phiEnd=0.0 P=174170.87115698963->174200.00068507533 out=0.0 in=2.1559209205741135E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1014 phiStart=0.0 phiEnd=0.0 P=174200.00068507533->174229.11308384818 out=0.0 in=2.1545961914218914E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1015 phiStart=0.0 phiEnd=0.0 P=174229.11308384818->174258.2083538411 out=0.0 in=2.1532716276712207E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1016 phiStart=0.0 phiEnd=0.0 P=174258.2083538411->174287.2864955878 out=0.0 in=2.151947229184427E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1017 phiStart=0.0 phiEnd=0.0 P=174287.2864955878->174316.3475096223 out=0.0 in=2.1506229958329062E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1018 phiStart=0.0 phiEnd=0.0 P=174316.3475096223->174345.3913964792 out=0.0 in=2.1492989274810197E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1019 phiStart=0.0 phiEnd=0.0 P=174345.3913964792->174374.4181566936 out=0.0 in=2.1479750239992166E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1020 phiStart=0.0 phiEnd=0.0 P=174374.4181566936->174403.42779080098 out=0.0 in=2.146651285253971E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1021 phiStart=0.0 phiEnd=0.0 P=174403.42779080098->174432.42029933736 out=0.0 in=2.1453277111154606E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1022 phiStart=0.0 phiEnd=0.0 P=174432.42029933736->174461.39568283927 out=0.0 in=2.144004301452391E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1023 phiStart=0.0 phiEnd=0.0 P=174461.39568283927->174490.35394184387 out=0.0 in=2.142681056132227E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1024 phiStart=0.0 phiEnd=0.0 P=174490.35394184387->174519.2950768885 out=0.0 in=2.1413579750273741E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1025 phiStart=0.0 phiEnd=0.0 P=174519.2950768885->174548.21908851116 out=0.0 in=2.1400350580060855E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1026 phiStart=0.0 phiEnd=0.0 P=174548.21908851116->174577.12597725037 out=0.0 in=2.1387123049389995E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1027 phiStart=0.0 phiEnd=0.0 P=174577.12597725037->174606.01574364517 out=0.0 in=2.137389715695585E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1028 phiStart=0.0 phiEnd=0.0 P=174606.01574364517->174634.88838823495 out=0.0 in=2.1360672901481363E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1029 phiStart=0.0 phiEnd=0.0 P=174634.88838823495->174663.74391155964 out=0.0 in=2.1347450281685248E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1030 phiStart=0.0 phiEnd=0.0 P=174663.74391155964->174692.5823141599 out=0.0 in=2.1334229296244065E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1031 phiStart=0.0 phiEnd=0.0 P=174692.5823141599->174721.40359657657 out=0.0 in=2.1321009943901545E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1032 phiStart=0.0 phiEnd=0.0 P=174721.40359657657->174750.20775935097 out=0.0 in=2.130779222337727E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1033 phiStart=0.0 phiEnd=0.0 P=174750.20775935097->174778.99480302524 out=0.0 in=2.1294576133391895E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1034 phiStart=0.0 phiEnd=0.0 P=174778.99480302524->174807.7647281418 out=0.0 in=2.1281361672663602E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1035 phiStart=0.0 phiEnd=0.0 P=174807.7647281418->174836.51753524356 out=0.0 in=2.126814883993858E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1036 phiStart=0.0 phiEnd=0.0 P=174836.51753524356->174865.25322487394 out=0.0 in=2.1254937633940734E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1037 phiStart=0.0 phiEnd=0.0 P=174865.25322487394->174893.97179757716 out=0.0 in=2.124172805338787E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1038 phiStart=0.0 phiEnd=0.0 P=174893.97179757716->174922.6732538973 out=0.0 in=2.1228520097048292E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1039 phiStart=0.0 phiEnd=0.0 P=174922.6732538973->174951.35759437957 out=0.0 in=2.121531376362864E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1040 phiStart=0.0 phiEnd=0.0 P=174951.35759437957->174980.02481956946 out=0.0 in=2.1202109051901035E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1041 phiStart=0.0 phiEnd=0.0 P=174980.02481956946->175008.6749300128 out=0.0 in=2.118890596059663E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 1042 phiStart=0.0 phiEnd=0.0 P=175008.6749300128->175037.3079262561 out=0.0 in=2.1175704488476536E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
