fluid,set,T,P_MPa,Tr,Pr,phase,band,rho_ref,cp_ref,h_ref,lnphi_ref,drho_a,dcp_a,dh_a,dlnphi_a,mismatch_a,dh_pct_a,drho_b,dcp_b,dh_b,dlnphi_b,mismatch_b,dh_pct_b
Ethane,isobar,330.384,2,1.08208,0.410492,vapour-like,0,824.002,63.7118,719.057,-0.112203,1.29037,-1.34925,-45.9979,-0.0121144,0,-4.59979,1.32252,-1.34925,-46.7583,-0.0123912,0,-4.67583
Ethane,isobar,342.385,2,1.12139,0.410492,vapour-like,0,782.746,64.2095,1486.35,-0.0995016,1.2011,-0.907517,-54.5478,-0.01147,0,-3.66992,1.23159,-0.907517,-55.3082,-0.0117371,0,-3.72107
Ethane,isobar,354.386,2,1.16069,0.410492,vapour-like,0,746.391,64.9472,2261.14,-0.0885515,1.1109,-0.601942,-60.3222,-0.0107849,0,-2.66777,1.13992,-0.601942,-61.0826,-0.0110429,0,-2.7014
Ethane,isobar,366.386,2,1.2,0.410492,vapour-like,0,713.976,65.8542,3045.86,-0.0790433,1.02373,-0.387259,-64.1531,-0.0100917,0,-2.10624,1.05144,-0.387259,-64.9135,-0.0103413,0,-2.1312
Ethane,isobar,102.369,5,0.335281,1.02623,liquid-like,0,21295.7,68.3633,-25705.4,-12.2559,-2.08571,-8.76302,497.774,0.177396,0,1.93646,-1.30332,-8.76302,495.874,0.175163,0,1.92907
Ethane,isobar,114.37,5,0.374587,1.02623,liquid-like,0,20865.3,68.2025,-24886.7,-10.1476,-1.39933,-8.07132,429.315,0.120155,0,1.72508,-0.622055,-8.07132,427.414,0.118156,0,1.71744
Ethane,isobar,126.37,5,0.413892,1.02623,liquid-like,0,20432.5,68.5398,-24066.5,-8.47783,-0.772822,-7.70963,364.65,0.0804255,0,1.51518,-0.00205334,-7.70963,362.749,0.0786164,0,1.50728
Ethane,isobar,138.371,5,0.453198,1.02623,liquid-like,0,19995.5,69.0832,-23240.8,-7.12871,-0.209943,-7.3128,302.556,0.0528317,0,1.30183,0.552829,-7.3128,300.655,0.0511795,0,1.29365
Ethane,isobar,150.372,5,0.492503,1.02623,liquid-like,0,19552.6,69.7546,-22407.9,-6.02084,0.283052,-6.77248,243.786,0.0338496,0,1.08795,1.03622,-6.77248,241.885,0.0323292,0,1.07947
Ethane,isobar,162.373,5,0.531808,1.02623,liquid-like,0,19102,70.5568,-21566.1,-5.09877,0.698395,-6.07321,189.617,0.0210253,0,0.879238,1.44021,-6.07321,187.716,0.0196173,0,0.870423
Ethane,isobar,174.374,5,0.571114,1.02623,liquid-like,0,18641.3,71.5223,-20713.7,-4.32261,1.02669,-5.22772,141.366,0.0125884,0,0.682474,1.75522,-5.22772,139.465,0.0112773,0,0.673298
Ethane,isobar,186.374,5,0.610419,1.02623,liquid-like,0,18167.8,72.6952,-19848.6,-3.66304,1.25631,-4.25221,100.282,0.00723152,0,0.505232,1.96945,-4.25221,98.3807,0.00600484,0,0.495655
Ethane,isobar,198.375,5,0.649725,1.02623,liquid-like,0,17677.9,74.1275,-18967.9,-3.09803,1.37251,-3.15683,67.5849,0.00397148,0,0.356312,2.06789,-3.15683,65.6841,0.00281901,0,0.346291
Ethane,isobar,210.376,5,0.68903,1.02623,liquid-like,0,17167.3,75.8836,-18068.1,-2.61075,1.35606,-1.94158,44.5766,0.00205461,0,0.246714,2.031,-1.94158,42.6757,0.000967886,0,0.236193
Ethane,isobar,222.377,5,0.728335,1.02623,liquid-like,0,16630.3,78.0518,-17144.9,-2.18817,1.18113,-0.593176,32.794,0.000889322,0,0.191275,1.83255,-0.593176,30.8931,-0.00013876,0,0.180188
Ethane,isobar,234.378,5,0.767641,1.02623,liquid-like,0,16059,80.7666,-16192.6,-1.82011,0.811873,0.919112,34.2391,-4.76622e-06,0,0.211449,1.43619,0.919112,32.3382,-0.000980207,0,0.19971
Ethane,isobar,246.378,5,0.806946,1.02623,liquid-like,0,15442.3,84.2558,-15203.3,-1.49853,0.196621,2.65205,51.7486,-0.0010382,0,0.340377,0.789492,2.65205,49.8477,-0.00196612,0,0.327874
Ethane,isobar,258.379,5,0.846251,1.02623,liquid-like,0,14762.2,88.9472,-14165.6,-1.21707,-0.74341,4.70883,89.6936,-0.0025904,0,0.633181,-0.187408,4.70883,87.7928,-0.00347523,0,0.619762
Ethane,isobar,270.38,5,0.885557,1.02623,liquid-like,0,13988,95.764,-13060.1,-0.970815,-2.13902,7.29449,155.579,-0.00505613,0,1.19125,-1.62708,7.29449,153.678,-0.00590169,0,1.1767
Ethane,isobar,282.381,5,0.924862,1.02623,liquid-like,0,13056.9,107.195,-11849.3,-0.756118,-4.24154,10.8836,264.612,-0.00892529,0,2.23315,-3.7842,10.8836,262.711,-0.00973491,0,2.2171
Ethane,isobar,294.382,5,0.964168,1.02623,liquid-like,1,11794.4,134.01,-10431.5,-0.570929,-7.68749,16.7428,457.978,-0.0149938,0,4.39033,-7.3038,16.7428,456.077,-0.0157704,0,4.37211
Ethane,isobar,306.382,5,1.00347,1.02623,supercritical,1,7859.5,2161.4,-7460.73,-0.418232,-13.9833,-26.4389,928.6,-0.0255073,0,12.4465,-13.7616,-26.4389,926.699,-0.0262535,0,12.421
Ethane,isobar,318.383,5,1.04278,1.02623,supercritical,1,3269.94,130.506,-2809.48,-0.348507,2.70178,-6.15372,-15.6023,-0.02685,0,-0.555344,2.83307,-6.15372,-17.5032,-0.0275681,0,-0.623003
Ethane,isobar,330.384,5,1.08208,1.02623,supercritical,1,2760.04,98.1068,-1479.23,-0.299976,2.63303,-3.75103,-80.4289,-0.0261393,0,-5.43723,2.74367,-3.75103,-82.3298,-0.0268313,0,-5.56574
Ethane,isobar,342.385,5,1.12139,1.02623,supercritical,0,2459.42,86.8191,-378.807,-0.261474,2.42493,-2.35862,-113.624,-0.0248832,0,-11.3624,2.52311,-2.35862,-115.525,-0.0255509,0,-11.5525
Ethane,isobar,354.386,5,1.16069,1.02623,supercritical,0,2247.14,81.4511,627.298,-0.229768,2.20109,-1.45425,-132.538,-0.0234101,0,-13.2538,2.2904,-1.45425,-134.439,-0.0240552,0,-13.4439
Ethane,isobar,366.386,5,1.2,1.02623,supercritical,0,2083.98,78.6548,1586.21,-0.203096,1.98866,-0.856037,-143.436,-0.0218712,0,-9.04267,2.07113,-0.856037,-145.337,-0.0224952,0,-9.1625
Ethane,isobar,102.369,10,0.335281,2.05246,liquid-like,0,21360.2,68.2349,-25510.9,-12.6736,-2.2045,-8.88929,517.025,0.183434,0,2.02668,-1.42164,-8.88929,513.224,0.178967,0,2.01178
Ethane,isobar,114.37,10,0.374587,2.05246,liquid-like,0,20937.4,68.0257,-24694.1,-10.5892,-1.51368,-8.20888,447.658,0.123873,0,1.81281,-0.735515,-8.20888,443.856,0.119875,0,1.79742
Ethane,isobar,126.37,10,0.413892,2.05246,liquid-like,0,20513,68.3135,-23876.3,-8.93853,-0.87869,-7.87516,381.951,0.0823602,0,1.59971,-0.106515,-7.87516,378.15,0.0787419,0,1.58379
Ethane,isobar,138.371,10,0.453198,2.05246,liquid-like,0,20085.8,68.7976,-23053.7,-7.605,-0.302517,-7.5164,318.575,0.0533876,0,1.38188,0.462299,-7.5164,314.773,0.0500832,0,1.36539
Ethane,isobar,150.372,10,0.492503,2.05246,liquid-like,0,19654.2,69.3942,-22224.6,-6.50999,0.209809,-7.02352,258.199,0.0333464,0,1.16177,0.965806,-7.02352,254.397,0.0303056,0,1.14467
Ethane,isobar,162.373,10,0.531808,2.05246,liquid-like,0,19216.7,70.1004,-21387.7,-5.59861,0.65228,-6.38312,202.004,0.0197261,0,0.944489,1.39789,-6.38312,198.203,0.0169101,0,0.926714
Ethane,isobar,174.374,10,0.571114,2.05246,liquid-like,0,18771.7,70.9411,-20541.5,-4.83141,1.01795,-5.61192,151.178,0.0107191,0,0.735964,1.75149,-5.61192,147.376,0.00809687,0,0.717456
Ethane,isobar,186.374,10,0.610419,2.05246,liquid-like,0,18316.9,71.9495,-19684.3,-4.17932,1.29867,-4.73226,106.781,0.00499517,0,0.542468,2.01831,-4.73226,102.979,0.00254181,0,0.523155
Ethane,isobar,198.375,10,0.649725,2.05246,liquid-like,0,17850,73.1611,-18813.8,-3.62053,1.48468,-3.7635,69.7563,0.00156023,0,0.370772,2.18844,-3.7635,65.9546,-0.000744708,0,0.350565
Ethane,isobar,210.376,10,0.68903,2.05246,liquid-like,0,17368.1,74.6143,-17927.4,-3.13837,1.56408,-2.71961,40.9851,-0.000338947,0,0.228618,2.24978,-2.71961,37.1834,-0.0025124,0,0.207411
Ethane,isobar,222.377,10,0.728335,2.05246,liquid-like,0,16867.5,76.3534,-17021.8,-2.71988,1.5222,-1.60916,21.3566,-0.00128109,0,0.125466,2.18745,-1.60916,17.5549,-0.00333725,0,0.103132
Ethane,isobar,234.378,10,0.767641,2.05246,liquid-like,0,16343.8,78.4361,-16093.4,-2.35493,1.34083,-0.436658,11.8372,-0.00171808,0,0.0735531,1.983,-0.436658,8.03545,-0.00366896,0,0.0499302
Ethane,isobar,246.378,10,0.806946,2.05246,liquid-like,0,15791.4,80.9428,-15137.5,-2.03543,0.997358,0.794999,13.535,-0.00200983,0,0.0894134,1.61347,0.794999,9.73324,-0.00386568,0,0.0642988
Ethane,isobar,258.379,10,0.846251,2.05246,liquid-like,0,15202.5,83.9942,-14148.5,-1.75496,0.463787,2.08011,27.7528,-0.00245001,0,0.196154,1.05053,2.08011,23.951,-0.00421967,0,0.169284
Ethane,isobar,270.38,10,0.885557,2.05246,liquid-like,0,14566.7,87.7794,-13118.6,-1.50835,-0.293827,3.40192,56.0126,-0.00328505,0,0.426971,0.259767,3.40192,52.2109,-0.00497617,0,0.397991
Ethane,isobar,282.381,10,0.924862,2.05246,liquid-like,0,13868.7,92.6065,-12037.5,-1.29147,-1.31469,4.71293,99.9905,-0.00472731,0,0.83066,-0.798524,4.71293,96.1887,-0.00634655,0,0.799078
Ethane,isobar,294.382,10,0.964168,2.05246,liquid-like,0,13085.6,99.0069,-10889.7,-1.10104,-2.63719,5.87113,161.083,-0.00696104,0,1.47923,-2.16331,5.87113,157.281,-0.00851427,0,1.44431
Ethane,isobar,306.382,10,1.00347,2.05246,supercritical,0,12181.5,107.978,-9650.98,-0.934581,-4.26927,6.41349,238.308,-0.0101302,0,2.46926,-3.84297,6.41349,234.506,-0.0116225,0,2.42987
Ethane,isobar,318.383,10,1.04278,2.05246,supercritical,0,11098.1,121.321,-8280.55,-0.790409,-6.06283,5.03699,319.932,-0.0142633,0,3.86366,-5.68904,5.03699,316.13,-0.0156994,0,3.81775
Ethane,isobar,330.384,10,1.08208,2.05246,supercritical,0,9759.06,139.891,-6716.88,-0.667705,-7.35514,-0.187571,362.643,-0.0190292,0,5.39899,-7.0356,-0.187571,358.841,-0.0204132,0,5.34239
Ethane,isobar,342.385,10,1.12139,2.05246,supercritical,0,8193.06,153.548,-4939.16,-0.566318,-6.77543,-7.66621,289.202,-0.0233455,0,5.8553,-6.50394,-7.66621,285.401,-0.024681,0,5.77833
Ethane,isobar,354.386,10,1.16069,2.05246,supercritical,0,6752.28,143.133,-3136.54,-0.485114,-4.43283,-9.26036,125.774,-0.0258402,0,4.00994,-4.19781,-9.26036,121.972,-0.0271305,0,3.88873
Ethane,isobar,366.386,10,1.2,2.05246,supercritical,0,5718.58,123.991,-1536.09,-0.420312,-2.39462,-6.87097,-5.10641,-0.026465,0,-0.332429,-2.18707,-6.87097,-8.90814,-0.027713,0,-0.579923
Ethane,sat-liquid,90.4,1.15177e-06,0.296081,2.36397e-07,liquid-like,0,21666.6,69.928,-26726,-2.39937e-06,-2.71355,-10.6179,556.922,0.252254,0,2.08382,-1.92764,-10.6179,556.922,0.252254,0,2.08382
Ethane,sat-vapour,90.4,1.15177e-06,0.296081,2.36397e-07,vapour-like,0,0.00153237,35.1258,-8842.92,-3.61305e-06,-7.38083e-05,-0.00090643,0.00682483,1.78767e-06,0,7.71785e-05,-7.37501e-05,-0.00090643,0.00682439,1.78709e-06,0,7.71736e-05
Ethane,sat-liquid,120,0.000352302,0.393028,7.23085e-05,liquid-like,0,20584.3,68.5438,-24693.4,-0.000424476,-0.990621,-7.72837,381.202,0.0971561,0,1.54374,-0.217499,-7.72837,381.202,0.097156,0,1.54374
Ethane,sat-vapour,120,0.000352302,0.393028,7.23085e-05,vapour-like,0,0.353256,36.9925,-7778.62,-0.000424482,-0.0147229,-0.235412,0.920687,0.00013408,0,0.0118361,-0.0147094,-0.235412,0.920553,0.000133945,0,0.0118344
Ethane,sat-liquid,150,0.009638,0.491285,0.00197816,liquid-like,0,19460.8,70.1389,-22615.4,-0.00572612,0.330154,-6.50754,231.969,0.0349494,0,1.02571,1.08047,-6.50754,231.965,0.0349465,0,1.0257
Ethane,sat-vapour,150,0.009638,0.491285,0.00197816,vapour-like,0,7.77321,39.4493,-6666.56,-0.00572612,-0.11428,-1.52676,9.54638,0.00104363,0,0.143198,-0.113986,-1.52676,9.54272,0.00104069,0,0.143143
Ethane,sat-liquid,184.55,0.101223,0.604444,0.0207757,liquid-like,0,18086.8,73.3507,-20138.9,-0.0326342,1.15389,-3.84484,101.493,0.00996472,0,0.503963,1.86239,-3.84484,101.454,0.00993964,0,0.503772
Ethane,sat-vapour,184.55,0.101223,0.604444,0.0207757,vapour-like,0,68.2594,43.0872,-5422.22,-0.0326342,-0.34286,-2.58249,40.85,0.00276849,0,0.753382,-0.340283,-2.58249,40.8115,0.00274341,0,0.752672
Ethane,sat-liquid,220,0.492046,0.720551,0.100991,liquid-like,0,16504.4,79.5295,-17431.1,-0.0968746,0.811834,0.382348,50.8038,0.00260125,0,0.291455,1.45357,0.382348,50.6167,0.00249899,0,0.290382
Ethane,sat-vapour,220,0.492046,0.720551,0.100991,vapour-like,0,299.888,51.7183,-4336.89,-0.0968746,-0.430007,-7.89626,104.262,0.0017062,0,2.40408,-0.418703,-7.89626,104.075,0.00160393,0,2.39977
Ethane,sat-liquid,250,1.30084,0.818808,0.266993,liquid-like,0,14900.5,90.0242,-14900.1,-0.181213,-1.11385,6.03096,117.583,-0.00208057,0,0.789139,-0.556799,6.03096,117.088,-0.00231849,0,0.78582
Ethane,sat-vapour,250,1.30084,0.818808,0.266993,vapour-like,0,784.559,64.9555,-3703.88,-0.181213,-0.0326705,-11.9244,153.172,-0.00436553,0,4.13544,-0.00285431,-11.9244,152.677,-0.00460345,0,4.12209
Ethane,sat-liquid,280,2.80674,0.917065,0.576072,liquid-like,0,12728.3,119.894,-11925.1,-0.291321,-6.1835,17.9916,386.178,-0.0117023,0,3.23837,-5.75566,17.9916,385.111,-0.0121606,0,3.22943
Ethane,sat-vapour,280,2.80674,0.917065,0.576072,vapour-like,0,1874.83,105.906,-3642.6,-0.291321,0.708894,-18.5199,198.143,-0.015046,0,5.43959,0.781236,-18.5199,197.076,-0.0155043,0,5.4103
Ethane,sat-liquid,295,3.9184,0.966193,0.804236,liquid-like,1,11006.5,190.612,-10018.2,-0.357117,-11.5717,34.2452,712.313,-0.0194458,0,7.11015,-11.2433,34.2452,710.823,-0.0200531,0,7.09528
Ethane,sat-vapour,295,3.9184,0.966193,0.804236,vapour-like,1,3070.23,216.647,-4199.64,-0.357117,0.650025,-25.7177,245.937,-0.0212835,0,5.85614,0.768409,-25.7177,244.447,-0.0218908,0,5.82067
Ethane,probe-dense,200,10,0.655046,2.05246,liquid-like,0,17785.7,73.3428,-18694.8,-3.55109,1.50196,-3.62632,65.3585,0.00122759,0,0.349608,2.20341,-3.62632,61.5568,-0.00105862,0,0.329273
Ethane,probe-dense,300,10,0.982569,2.05246,liquid-like,0,12680.3,102.798,-10323,-1.02024,-3.36543,6.25445,195.519,-0.00832217,0,1.89401,-2.91316,6.25445,191.718,-0.00984631,0,1.85718
Ethane,probe-dense,305.4,4.9,1.00026,1.00571,supercritical,1,8385.77,1409.51,-7844.63,-0.413055,-16.189,10.7891,1046.85,-0.0251186,0,13.3448,-15.9645,10.7891,1044.99,-0.0258522,0,13.3211
Ethane,probe-dense,320,6,1.04807,1.23148,supercritical,1,5262.9,284.216,-4547.32,-0.428948,-0.509084,-13.9076,120.946,-0.0286141,0,2.65971,-0.31064,-13.9076,118.665,-0.0294715,0,2.60955
Ethane,probe-dense,320,10,1.04807,2.05246,supercritical,0,10934.1,123.558,-8082.6,-0.772634,-6.29067,4.59096,329.472,-0.0148831,0,4.07631,-5.92422,4.59096,325.67,-0.016312,0,4.02928
Ethane,probe-dense,400,10,1.31009,2.05246,supercritical,0,4197.73,96.3683,2070.47,-0.293398,-0.148552,-2.04118,-154.624,-0.0238314,0,-7.46807,0.010814,-2.04118,-158.426,-0.0249745,0,-7.65168
CarbonDioxide,isobar,223.043,0.1,0.733383,0.0135551,vapour-like,0,54.638,34.4491,-2736.04,-0.0130035,-0.0473954,-1.53361,17.3495,0.000453487,0,0.634108,-0.048617,-1.53361,17.3719,0.000465555,0,0.634926
CarbonDioxide,isobar,229.493,0.1,0.754593,0.0135551,vapour-like,0,53.0376,34.6603,-2513.16,-0.0118147,-0.0226185,-1.2831,14.22,0.000214705,0,0.565823,-0.0238049,-1.2831,14.2424,0.000226434,0,0.566713
CarbonDioxide,isobar,235.944,0.1,0.775803,0.0135551,vapour-like,0,51.5324,34.8888,-2288.85,-0.0107688,-0.00354974,-1.0773,11.5805,3.02332e-05,0,0.505951,-0.0047029,-1.0773,11.6028,4.1641e-05,0,0.506928
CarbonDioxide,isobar,242.394,0.1,0.797013,0.0135551,vapour-like,0,50.1137,35.1306,-2063.03,-0.00984423,0.0110441,-0.907258,9.3459,-0.000111418,0,0.453018,0.00992237,-0.907258,9.36828,-0.000100314,0,0.454103
CarbonDioxide,isobar,248.845,0.1,0.818223,0.0135551,vapour-like,0,48.7738,35.3824,-1835.61,-0.00902323,0.0221155,-0.766034,7.44831,-0.000219195,0,0.405767,0.0210236,-0.766034,7.47069,-0.000208378,0,0.406986
CarbonDioxide,isobar,255.295,0.1,0.839432,0.0135551,vapour-like,0,47.5061,35.6418,-1606.54,-0.00829117,0.0304057,-0.648179,5.83274,-0.000300107,0,0.363061,0.0293419,-0.648179,5.85512,-0.000289564,0,0.364454
CarbonDioxide,isobar,261.746,0.1,0.860642,0.0135551,vapour-like,0,46.3045,35.9068,-1375.78,-0.00763591,0.0364948,-0.549392,4.45443,-0.000359677,0,0.323774,0.0354578,-0.549392,4.47681,-0.000349393,0,0.325401
CarbonDioxide,isobar,268.196,0.1,0.881852,0.0135551,vapour-like,0,45.1638,36.1756,-1143.3,-0.00704727,0.04084,-0.466249,3.2767,-0.000402277,0,0.2866,0.0398285,-0.466249,3.29908,-0.000392241,0,0.288557
CarbonDioxide,isobar,274.647,0.1,0.903062,0.0135551,vapour-like,0,44.0794,36.4469,-909.076,-0.00651672,0.043803,-0.396002,2.26928,-0.000431385,0,0.226928,0.0428157,-0.396002,2.29166,-0.000421585,0,0.229166
CarbonDioxide,isobar,281.097,0.1,0.924272,0.0135551,vapour-like,0,43.047,36.7197,-673.095,-0.00603704,0.0456712,-0.336451,1.40706,-0.000449776,0,0.140706,0.044707,-0.336451,1.42944,-0.000440201,0,0.142944
CarbonDioxide,isobar,287.548,0.1,0.945482,0.0135551,vapour-like,0,42.0628,36.9931,-435.353,-0.00560206,0.0466742,-0.285844,0.669026,-0.000459672,0,0.0669026,0.045732,-0.285844,0.691405,-0.000450311,0,0.0691405
CarbonDioxide,isobar,293.998,0.1,0.966692,0.0135551,vapour-like,0,41.1235,37.2663,-195.846,-0.00520654,0.0469954,-0.242744,0.0374582,-0.000462857,0,0.00374582,0.0460742,-0.242744,0.0598373,-0.000453702,0,0.00598373
CarbonDioxide,isobar,300.449,0.1,0.987901,0.0135551,vapour-like,0,40.2259,37.5387,45.4197,-0.00484597,0.0467819,-0.205909,-0.502566,-0.000460768,0,-0.0502566,0.0458809,-0.205909,-0.480187,-0.000451809,0,-0.0480187
CarbonDioxide,isobar,306.899,0.1,1.00911,0.0135551,vapour-like,0,39.3674,37.8099,288.439,-0.00451647,0.0461522,-0.17429,-0.963535,-0.00045456,0,-0.0963535,0.0452704,-0.17429,-0.941156,-0.00044579,0,-0.0941156
CarbonDioxide,isobar,313.35,0.1,1.03032,0.0135551,vapour-like,0,38.5452,38.0793,533.203,-0.00421465,0.0452016,-0.147072,-1.35595,-0.000445171,0,-0.135595,0.0443382,-0.147072,-1.33358,-0.000436581,0,-0.133358
CarbonDioxide,isobar,319.8,0.1,1.05153,0.0135551,vapour-like,0,37.7572,38.3468,779.698,-0.0039376,0.044007,-0.123631,-1.68884,-0.000433356,0,-0.168884,0.0431613,-0.123631,-1.66646,-0.000424939,0,-0.166646
CarbonDioxide,isobar,326.251,0.1,1.07274,0.0135551,vapour-like,0,37.0012,38.612,1027.91,-0.00368276,0.0426307,-0.103443,-1.97,-0.000419728,0,-0.191651,0.041802,-0.103443,-1.94762,-0.000411478,0,-0.189474
CarbonDioxide,isobar,332.701,0.1,1.09395,0.0135551,vapour-like,0,36.2752,38.8748,1277.83,-0.00344789,0.0411228,-0.0860358,-2.20621,-0.000404782,0,-0.172653,0.0403103,-0.0860358,-2.18383,-0.000396692,0,-0.170902
CarbonDioxide,isobar,339.152,0.1,1.11516,0.0135551,vapour-like,0,35.5775,39.1349,1529.43,-0.00323103,0.0395235,-0.070995,-2.40328,-0.000388918,0,-0.157136,0.0387267,-0.070995,-2.3809,-0.000380982,0,-0.155672
CarbonDioxide,isobar,345.602,0.1,1.13637,0.0135551,vapour-like,0,34.9065,39.3923,1782.7,-0.00303044,0.0378652,-0.057975,-2.56619,-0.000372456,0,-0.143949,0.0370834,-0.057975,-2.54381,-0.000364668,0,-0.142694
CarbonDioxide,isobar,352.053,0.1,1.15758,0.0135551,vapour-like,0,34.2605,39.6469,2037.63,-0.00284459,0.036174,-0.0466905,-2.69924,-0.000355656,0,-0.13247,0.0354067,-0.0466905,-2.67686,-0.00034801,0,-0.131372
CarbonDioxide,isobar,358.503,0.1,1.17879,0.0135551,vapour-like,0,33.6382,39.8985,2294.18,-0.00267213,0.0344706,-0.0369034,-2.80616,-0.000338724,0,-0.122317,0.0337172,-0.0369034,-2.78378,-0.000331216,0,-0.121341
CarbonDioxide,isobar,364.954,0.1,1.2,0.0135551,vapour-like,0,33.0383,40.1472,2552.35,-0.00251184,0.0327715,-0.0284117,-2.8902,-0.000321825,0,-0.113237,0.0320317,-0.0284117,-2.86783,-0.00031445,0,-0.11236
CarbonDioxide,isobar,223.043,0.5,0.733383,0.0677755,vapour-like,0,289.647,39.1493,-3087.75,-0.0667625,-0.369781,-8.15763,97.8459,0.00275011,0,3.16884,-0.376214,-8.15763,97.9578,0.00281045,0,3.17246
CarbonDioxide,isobar,229.493,0.5,0.754593,0.0677755,vapour-like,0,279.459,38.7186,-2836.68,-0.0604598,-0.201865,-6.78481,79.1331,0.00141221,0,2.78964,-0.208093,-6.78481,79.245,0.00147086,0,2.79358
CarbonDioxide,isobar,235.944,0.5,0.775803,0.0677755,vapour-like,0,270.121,38.4173,-2587.96,-0.0549559,-0.0769549,-5.64399,63.7215,0.000391354,0,2.46222,-0.0829903,-5.64399,63.8334,0.000448393,0,2.46655
CarbonDioxide,isobar,242.394,0.5,0.797013,0.0677755,vapour-like,0,261.51,38.2242,-2340.83,-0.0501203,0.0158057,-4.71025,50.9647,-0.000384594,0,2.17721,0.00995183,-4.71025,51.0766,-0.000329073,0,2.18199
CarbonDioxide,isobar,248.845,0.5,0.818223,0.0677755,vapour-like,0,253.529,38.1168,-2094.65,-0.0458483,0.0844083,-3.94614,40.3402,-0.000970305,0,1.92587,0.0787253,-3.94614,40.4521,-0.000916223,0,1.93121
CarbonDioxide,isobar,255.295,0.5,0.839432,0.0677755,vapour-like,0,246.097,38.076,-1848.94,-0.0420557,0.13471,-3.31755,31.441,-0.00140747,0,1.70049,0.129188,-3.31755,31.5529,-0.00135475,0,1.70654
CarbonDioxide,isobar,261.746,0.5,0.860642,0.0677755,vapour-like,0,239.152,38.0874,-1603.32,-0.0386733,0.171041,-2.79709,23.9513,-0.00172813,0,1.49386,0.165671,-2.79709,24.0632,-0.00167671,0,1.50084
CarbonDioxide,isobar,268.196,0.5,0.881852,0.0677755,vapour-like,0,232.639,38.14,-1357.48,-0.0356446,0.196638,-2.36345,17.6242,-0.00195716,0,1.2983,0.191412,-2.36345,17.7361,-0.00190698,0,1.30654
CarbonDioxide,isobar,274.647,0.5,0.903062,0.0677755,vapour-like,0,226.513,38.2253,-1111.2,-0.0329222,0.213953,-2.00006,12.2641,-0.002114,0,1.10368,0.208862,-2.00006,12.376,-0.002065,0,1.11375
CarbonDioxide,isobar,281.097,0.5,0.924272,0.0677755,vapour-like,0,220.738,38.3369,-864.28,-0.0304668,0.224859,-1.69403,7.71421,-0.00221392,0,0.771421,0.219897,-1.69403,7.82611,-0.00216604,0,0.782611
CarbonDioxide,isobar,287.548,0.5,0.945482,0.0677755,vapour-like,0,215.279,38.4695,-616.57,-0.0282449,0.230802,-1.43536,3.84738,-0.00226903,0,0.384738,0.225962,-1.43536,3.95928,-0.00222223,0,0.395928
CarbonDioxide,isobar,293.998,0.5,0.966692,0.0677755,vapour-like,0,210.108,38.6193,-367.947,-0.0262285,0.232907,-1.21608,0.558937,-0.00228894,0,0.0558937,0.228183,-1.21608,0.670833,-0.00224317,0,0.0670833
CarbonDioxide,isobar,300.449,0.5,0.987901,0.0677755,vapour-like,0,205.202,38.7828,-118.312,-0.0243934,0.232051,-1.02938,-2.23749,-0.00228132,0,-0.223749,0.227438,-1.02938,-2.12559,-0.00223653,0,-0.212559
CarbonDioxide,isobar,306.899,0.5,1.00911,0.0677755,vapour-like,0,200.537,38.9573,132.415,-0.0227189,0.228927,-0.869605,-4.61286,-0.00225229,0,-0.461286,0.224419,-0.869605,-4.50096,-0.00220844,0,-0.450096
CarbonDioxide,isobar,313.35,0.5,1.03032,0.0677755,vapour-like,0,196.096,39.1405,384.296,-0.0211873,0.224079,-0.732403,-6.62593,-0.00220678,0,-0.662593,0.219671,-0.732403,-6.51403,-0.00216383,0,-0.651403
CarbonDioxide,isobar,319.8,0.5,1.05153,0.0677755,vapour-like,0,191.861,39.3308,637.383,-0.0197831,0.217942,-0.614526,-8.32648,-0.00214874,0,-0.832648,0.21363,-0.614526,-8.21459,-0.00210666,0,-0.821459
CarbonDioxide,isobar,326.251,0.5,1.07274,0.0677755,vapour-like,0,187.816,39.5267,891.716,-0.0184929,0.210859,-0.513248,-9.75728,-0.00208138,0,-0.975728,0.206638,-0.513248,-9.64538,-0.00204013,0,-0.964538
CarbonDioxide,isobar,332.701,0.5,1.09395,0.0677755,vapour-like,0,183.949,39.7272,1147.33,-0.017305,0.203103,-0.426112,-10.955,-0.00200726,0,-0.954825,0.19897,-0.426112,-10.8431,-0.00196681,0,-0.945072
CarbonDioxide,isobar,339.152,0.5,1.11516,0.0677755,vapour-like,0,180.246,39.931,1404.24,-0.0162093,0.194891,-0.350972,-11.9508,-0.00192842,0,-0.851045,0.190842,-0.350972,-11.8389,-0.00188874,0,-0.843077
CarbonDioxide,isobar,345.602,0.5,1.13637,0.0677755,vapour-like,0,176.698,40.1374,1662.48,-0.0151966,0.186394,-0.286039,-12.7712,-0.00184652,0,-0.768198,0.182425,-0.286039,-12.6593,-0.00180758,0,-0.761467
CarbonDioxide,isobar,352.053,0.5,1.15758,0.0677755,vapour-like,0,173.294,40.3455,1922.06,-0.0142591,0.177748,-0.229849,-13.4389,-0.00176289,0,-0.699193,0.173856,-0.229849,-13.327,-0.00172466,0,-0.693371
