Temperature (K)	Pressure (kPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
112.112939110	1653.41069700	604.418860765	0.00165448179220	-1.27364653276	-1.19701459670	102.264578163	27.1138766269	81.5520084297	446.268790449	0.462575260918	52.2780667775	0.0762854963271	0.00188510499133	71.9412778784	0.0139002257048	1.72345038146	2.36727808175	134.056561379	26.6238565237	64.1114317560	179.681831403	14.2437645979	8.94238772687	0.0148337697101
112.173708800	1659.04949733	603.909037491	0.00165587851468	-1.26922607160	-1.19226787587	102.304573985	27.1158343066	81.7078472079	445.381081205	0.466822397460	52.1723650103	0.0761661677758	0.00187497203803	72.2315216655	0.0138443712238	1.72259824002	2.36602577472	134.025854209	26.6435585717	64.3247569302	179.647063850	14.2270297480	8.95199964196	0.0148654627296
112.234329437	1664.68829767	603.399263622	0.00165727746169	-1.26481121937	-1.18752621896	102.344501073	27.1178512362	81.8646258500	444.494372363	0.471086470553	52.0669724490	0.0760471376934	0.00186487469901	72.5223162586	0.0137888590932	1.72174007888	2.36476576723	133.995173412	26.6633372115	64.5395493963	179.612153487	14.2103080467	8.96161953704	0.0148972614679
112.294801863	1670.32709800	602.889532539	0.00165867865675	-1.26040191644	-1.18278956421	102.384360101	27.1199275562	82.0223534493	443.608654300	0.475367593329	51.9618860827	0.0759284045138	0.00185481278972	72.8136648704	0.0137336858649	1.72087589462	2.36349805678	133.964518417	26.6831931690	64.7558242621	179.577099820	14.1935989703	8.97124758989	0.0149291668714
112.355126915	1675.96589833	602.379837636	0.00166008212347	-1.25599810351	-1.17805785013	102.424151738	27.1220634113	82.1810392187	442.723917442	0.479665879941	51.8571029290	0.0758099666879	0.00184478612748	73.1055707382	0.0136788481357	1.72000568357	2.36222264050	133.933888657	26.7031271563	64.9735968001	179.541902366	14.1769020029	8.98088397875	0.0149611798942
112.415305421	1681.60469867	601.870172312	0.00166148788560	-1.25159972162	-1.17333101557	102.463876650	27.1242589498	82.3406924933	441.840152262	0.483981445579	51.7526200340	0.0756918226841	0.00183479453144	73.3980371247	0.0136243425461	1.71912944177	2.36093951517	133.903283566	26.7231398710	65.1928824510	179.506560649	14.1602166361	8.99052888233	0.0149933014987
112.475338200	1687.24349900	601.360529975	0.00166289596699	-1.24720671210	-1.16860899964	102.503535498	27.1265143241	82.5013227320	440.957349279	0.488314406486	51.6484344715	0.0755739709874	0.00182483782254	73.6910673180	0.0135701657799	1.71824716498	2.35964867719	133.872702582	26.7432319971	65.4136968266	179.471074204	14.1435423694	9.00018247985	0.0150255326553
112.535226066	1692.88229933	600.850904040	0.00166430639161	-1.24281901660	-1.16389174177	102.543128939	27.1288296904	82.6629395199	440.075499055	0.492664879968	51.5445433426	0.0754564100997	0.00181491582354	73.9846646319	0.0135163145630	1.71735884869	2.35835012263	133.842145145	26.7634042042	65.6360557136	179.435442571	14.1268787098	9.00984495104	0.0150578743427
112.594969825	1698.52109967	600.341287929	0.00166571918358	-1.23843657709	-1.15917918165	102.582657626	27.1312052089	82.8255525703	439.194592197	0.497032984414	51.4409437755	0.0753391385397	0.00180502835896	74.2788324066	0.0134627856632	1.71646448810	2.35704384717	133.811610699	26.7836571481	65.8599750763	179.399665304	14.1102251720	9.01951647618	0.0150903275480
112.654570273	1704.15990000	599.831675067	0.00166713436713	-1.23405933581	-1.15447125925	102.622122208	27.1336410438	82.9891717265	438.314619350	0.501418839310	51.3376329247	0.0752221548424	0.00179517525506	74.5735740087	0.0134095758892	1.71556407815	2.35572984612	133.781098687	26.8039914708	66.0854710612	179.363741964	14.0935812778	9.02919723610	0.0151228932669
112.714028201	1709.79870033	599.322058886	0.00166855196663	-1.22968723529	-1.14976791481	102.661523330	27.1361373630	83.1538069648	437.435571200	0.505822565254	51.2346079709	0.0751054575594	0.00178535633985	74.8688928317	0.0133566820902	1.71465761349	2.35440811445	133.750608559	26.8244078004	66.3125599995	179.327672123	14.0769465565	9.03888741222	0.0151555725036
112.773344392	1715.43750067	598.812432820	0.00166997200658	-1.22532021837	-1.14506908883	102.700861632	27.1386943389	83.3194683958	436.557438468	0.510244283972	51.1318661203	0.0749890452583	0.00177557144302	75.1647922964	0.0133041011549	1.71374508847	2.35307864675	133.720139764	26.8449067515	66.5412584117	179.291455364	14.0603205446	9.04858718655	0.0151883662712
112.832519623	1721.07630100	598.302790308	0.00167139451161	-1.22095822814	-1.14037472206	102.740137752	27.1413121476	83.4861662675	435.680211913	0.514684118332	51.0294046043	0.0748729165230	0.00176582039596	75.4612758509	0.0132518300111	1.71282649718	2.35174143723	133.689691754	26.8654889250	66.7715830109	179.255091278	14.0437027856	9.05829674173	0.0152212755917
112.891554662	1726.71510133	597.793124790	0.00167281950650	-1.21660120796	-1.13568475551	102.779352323	27.1439909695	83.6539109673	434.803882329	0.519142192364	50.9272206793	0.0747570699532	0.00175610303175	75.7583469718	0.0131998656250	1.71190183342	2.35039647976	133.659263984	26.8861549086	67.0035507070	179.218579470	14.0270928302	9.06801626103	0.0152543014961
112.950450272	1732.35390167	597.283429708	0.00167424701618	-1.21224910147	-1.13099913041	102.818505975	27.1467309891	83.8227130240	433.928440538	0.523618631274	50.8253116258	0.0746415041645	0.00174641918508	76.0560091635	0.0131482050005	1.71097109071	2.34904376782	133.628855910	26.9069052767	67.2371786104	179.181919554	14.0104902358	9.07774592841	0.0152874450247
113.009207207	1737.99270200	596.773698505	0.00167567706570	-1.20790185256	-1.12631778825	102.857599333	27.1495323949	83.9925831110	433.053877398	0.528113561460	50.7236747485	0.0745262177884	0.00173676869231	76.3542659595	0.0130968451786	1.71003426228	2.34768329453	133.598466991	26.9277405907	67.4724840363	179.145111156	13.9938945668	9.08748592849	0.0153207072271
113.067826215	1743.63150233	596.263924624	0.00167710968030	-1.20355940536	-1.12164067072	102.896633022	27.1523953799	84.1635320482	432.180183793	0.532627110532	50.6223073756	0.0744112094718	0.00172715139138	76.6531209223	0.0130457832371	1.70909134106	2.34631505263	133.568096686	26.9486613990	67.7094845092	179.108153912	13.9773053940	9.09723644661	0.0153540891623
113.126308039	1749.27030267	595.754101508	0.00167854488533	-1.19922170427	-1.11696771975	102.935607659	27.1553201412	84.3355708046	431.307350635	0.537159407327	50.5212068586	0.0742964778771	0.00171756712184	76.9525776438	0.0129950162895	1.70814231970	2.34493903450	133.537744459	26.9696682374	67.9481977663	179.071047471	13.9607222950	9.10699766883	0.0153875918991
113.184653413	1754.90910300	595.244222599	0.00167998270632	-1.19488869389	-1.11229887749	102.974523862	27.1583068802	84.5087105013	430.435368862	0.541710581924	50.4203705716	0.0741820216822	0.00170801572482	77.2526397460	0.0129445414848	1.70718719059	2.34355523212	133.507409773	26.9907616293	68.1886417631	179.033791492	13.9441448537	9.11676978196	0.0154212165159
113.242863066	1760.54790333	594.734281335	0.00168142316894	-1.19056031909	-1.10763408627	103.013382241	27.1613558028	84.6829624135	429.564229438	0.546280765667	50.3197959114	0.0740678395802	0.00169849704299	77.5533108812	0.0128943560067	1.70622594577	2.34216363713	133.477092095	27.0119420858	68.4308346768	178.996385645	13.9275726603	9.12655297358	0.0154549641013
113.300937718	1766.18670367	594.224271153	0.00168286629905	-1.18623652495	-1.10297328866	103.052183407	27.1644671191	84.8583379736	428.693923348	0.550870091182	50.2194802969	0.0739539302795	0.00168901092058	77.8545947321	0.0128444570734	1.70525857703	2.34076424076	133.446790891	27.0332101060	68.6747949116	178.958829615	13.9110053113	9.13634743208	0.0154888357539
113.358878086	1771.82550400	593.714185486	0.00168431212264	-1.18191725677	-1.09831642739	103.090927966	27.1676410439	85.0348487738	427.824441597	0.555478692388	50.1194211684	0.0738402925034	0.00167955720333	78.1564950130	0.0127948419365	1.70428507586	2.33935703388	133.416505630	27.0545661773	68.9205411034	178.921123093	13.8944424092	9.14615334663	0.0155228325823
113.416684878	1777.46430433	593.204017763	0.00168576066590	-1.17760246006	-1.09366344540	103.129616522	27.1708777964	85.2125065691	426.955775211	0.560106704528	50.0196159879	0.0737269249902	0.00167013573849	78.4590154694	0.0127455078810	1.70330543345	2.33794200698	133.386235784	27.0760107753	69.1680921241	178.883265787	13.8778835624	9.15597090727	0.0155569557061
113.474358798	1783.10310467	592.693761407	0.00168721195517	-1.17329208054	-1.08901428582	103.168249673	27.1741776004	85.3913232798	426.087915233	0.564754264176	49.9200622381	0.0736138264933	0.00166074637481	78.7621598791	0.0126964522245	1.70231964067	2.33651915015	133.355980824	27.0975443647	69.4174670871	178.845257413	13.8613283851	9.16580030489	0.0155912062549
113.531900541	1788.74190500	592.183409836	0.00168866601696	-1.16898606415	-1.08436889193	103.206828017	27.1775406843	85.5713109946	425.220852724	0.569421509263	49.8207574227	0.0735009957807	0.00165138896251	79.0659320520	0.0126476723166	1.70132768813	2.33508845311	133.325740224	27.1191673990	69.6686853522	178.807097700	13.8447764972	9.17564173125	0.0156255853695
113.589310799	1794.38070533	591.672956461	0.00169012287798	-1.16468435701	-1.07972720720	103.245352149	27.1809672814	85.7524819739	424.354578757	0.574108579094	49.7216990653	0.0733884316351	0.00164206335324	79.3703358311	0.0125991655387	1.70032956611	2.33364990519	133.295513458	27.1408803210	69.9217665304	178.768786387	13.8282275241	9.18549537903	0.0156600942016
113.646590255	1800.01950567	591.162394687	0.00169158256511	-1.16038690543	-1.07508917527	103.283822660	27.1844576294	85.9348486521	423.489084420	0.578815614369	49.6228847097	0.0732761328541	0.00163276940014	79.6753750926	0.0125509293033	1.69932526460	2.33220349534	133.265300001	27.1626835631	70.1767304898	178.730323226	13.8116810968	9.19536144183	0.0156947339138
113.703739587	1805.65830600	590.651717908	0.00169304510540	-1.15609365590	-1.07045473992	103.322240139	27.1880119713	86.1184236415	422.624360811	0.583542757202	49.5243119193	0.0731640982496	0.00162350695773	79.9810537467	0.0125029610533	1.69831477329	2.33074921210	133.235099332	27.1845775477	70.4335973606	178.691707979	13.7951368513	9.20524011421	0.0157295056802
113.760759469	1811.29710633	590.140919512	0.00169451052611	-1.15180455510	-1.06582384510	103.360605172	27.1916305547	86.3032197350	421.760399038	0.588290151139	49.4259782767	0.0730523266481	0.00161427588198	80.2873757375	0.0124552582621	1.69729808154	2.32928704364	133.204910928	27.2065626872	70.6923875405	178.652940419	13.7785944288	9.21513159170	0.0157644106865
113.817650567	1816.93590667	589.629992876	0.00169597885467	-1.14751954989	-1.06119643489	103.398918341	27.1953136324	86.4892499092	420.897190217	0.593057941185	49.3278813835	0.0729408168904	0.00160507603023	80.5943450442	0.0124078184326	1.69627517842	2.32781697772	133.174734269	27.2286393847	70.9531217009	178.614020331	13.7620534756	9.22503607083	0.0157994501298
113.874413542	1822.57470700	589.118931368	0.00169745011874	-1.14323858728	-1.05657245353	103.437180229	27.1990614620	86.6765273284	420.034725473	0.597846273818	49.2300188599	0.0728295678319	0.00159590726122	80.9019656809	0.0123606390968	1.69524605268	2.32633900170	133.144568834	27.2508080340	71.2158207918	178.574947511	13.7455136428	9.23495374915	0.0158346252194
113.931049048	1828.21350733	588.607728342	0.00169892434613	-1.13896161445	-1.05195184537	103.475391414	27.2028743067	86.8650653473	419.172995932	0.602655297015	49.1323883446	0.0727185783421	0.00158676943502	81.2102416974	0.0123137178156	1.69421069278	2.32485310257	133.114414104	27.2730690201	71.4805060488	178.535721763	13.7289745861	9.24488482527	0.0158699371765
113.987557736	1833.85230767	588.096377143	0.00170040156489	-1.13468857874	-1.04733455491	103.513552470	27.2067524344	87.0548775147	418.311992726	0.607485160269	49.0349874941	0.0726078473049	0.00157766241311	81.5191771799	0.0122670521783	1.69316908684	2.32335926688	133.084269562	27.2954227193	71.7471989979	178.496342904	13.7124359658	9.25482949884	0.0159053872347
114.043940248	1839.49110800	587.584871102	0.00170188180326	-1.13041942763	-1.04272052675	103.551663973	27.2106961188	87.2459775773	417.451706988	0.612336014617	48.9378139825	0.0724973736181	0.00156858605825	81.8287762511	0.0122206398020	1.69212122266	2.32185748079	133.054134690	27.3178695001	72.0159214627	178.456810760	13.6958974469	9.26478797066	0.0159409766400
114.100197224	1845.12990833	587.073203537	0.00170336508970	-1.12615410874	-1.03810970564	103.589726494	27.2147056387	87.4383794826	416.592129853	0.617208012656	48.8408655016	0.0723871561940	0.00155954023457	82.1390430709	0.0121744783310	1.69106708773	2.32034773007	133.024008971	27.3404097230	72.2866955701	178.417125168	13.6793586984	9.27476044259	0.0159767066512
114.156329295	1850.76870867	586.561367750	0.00170485145286	-1.12189256986	-1.03350203640	103.627740601	27.2187812786	87.6320973836	415.733252451	0.622101308571	48.7441397599	0.0722771939588	0.00155052480749	82.4499818370	0.0121285654371	1.69000666923	2.31883000005	132.993891888	27.3630437409	72.5595437569	178.377285974	13.6628193935	9.28474711769	0.0160125785401
114.212337090	1856.40750900	586.049357029	0.00170634092164	-1.11763475888	-1.02889746397	103.665706862	27.2229233286	87.8271456416	414.875065913	0.627016058155	48.6476344831	0.0721674858526	0.00154153964371	82.7615967853	0.0120828988183	1.68893995400	2.31730427568	132.963782928	27.3857718998	72.8344887762	178.337293033	13.6462792095	9.29474820017	0.0160485935914
114.268221231	1862.04630933	585.537164648	0.00170783352514	-1.11338062384	-1.02429593341	103.703625842	27.2271320843	88.0235388308	414.017561363	0.631952418830	48.5513474129	0.0720580308299	0.00153258461126	83.0738921904	0.0120374761990	1.68786692856	2.31577054148	132.933681573	27.4085945388	73.1115537043	178.297146210	13.6297378274	9.30476389543	0.0160847531034
114.323982334	1867.68510967	585.024783861	0.00170932929268	-1.10913011288	-1.01969738984	103.741498103	27.2314078474	88.2212917416	413.160729920	0.636910549678	48.4552763076	0.0719488278588	0.00152365957939	83.3868723663	0.0119922953293	1.68678757909	2.31422878154	132.903587310	27.4315119909	73.3907619478	178.256845378	13.6131949321	9.31479441012	0.0161210583880
114.379621011	1873.32391000	584.512207907	0.00171082825384	-1.10488317427	-1.01510177847	103.779324206	27.2357509252	88.4204193854	412.304562696	0.641890611458	48.3594189411	0.0718398759216	0.00151476441865	83.7005416668	0.0119473539846	1.68570189145	2.31267897955	132.873499625	27.4545245827	73.6721372498	178.216390420	13.5966502120	9.32483995211	0.0161575107707
114.435137869	1878.96271033	583.999430004	0.00171233043839	-1.10063975640	-1.01050904462	103.817104710	27.2401616314	88.6209369978	411.449050793	0.646892766632	48.2637731031	0.0717311740144	0.00150589900080	84.0149044862	0.0119026499657	1.68460985116	2.31112111876	132.843418002	27.4776326355	73.9557036980	178.175781226	13.5801033590	9.33490073058	0.0161941115915
114.490533508	1884.60151067	583.486443354	0.00171383587638	-1.09639980775	-1.00591913365	103.854840173	27.2446402856	88.8228600438	410.594185302	0.651917179394	48.1683365986	0.0716227211473	0.00149706319887	84.3299652599	0.0118581810975	1.68351144341	2.30955518201	132.813341929	27.5008364652	74.2414857312	178.135017695	13.5635540681	9.34497695600	0.0162308622042
114.545808525	1890.24031100	582.973241137	0.00171534459806	-1.09216327691	-1.00133199100	103.892531150	27.2491872135	89.0262042214	409.739957304	0.656964015690	48.0731072474	0.0715145163440	0.00148825688708	84.6457284647	0.0118139452296	1.68240665305	2.30798115170	132.783270892	27.5241363829	74.5295081474	178.094099733	13.5470020377	9.35506884017	0.0162677639777
114.600963510	1895.87911133	582.459816512	0.00171685663397	-1.08793011256	-0.996747562168	103.930178194	27.2538027476	89.2309854663	408.886357863	0.662033443247	47.9780828843	0.0714065586426	0.00147947994087	84.9621986197	0.0117699402351	1.68129546456	2.30639900979	132.753204378	27.5475326953	74.8197961112	178.053027254	13.5304469691	9.36517659626	0.0163048182953
114.655999052	1901.51791167	581.946162618	0.00171837201486	-1.08370026345	-0.992165792725	103.967781857	27.2584872265	89.4372199562	408.033378030	0.667125631597	47.8832613587	0.0712988470945	0.00147073223689	85.2793802866	0.0117261640110	1.68017786212	2.30480873783	132.723141871	27.5710257050	75.1123751613	178.011800178	13.5138885665	9.37530043884	0.0163420265556
114.710915729	1907.15671200	581.432272569	0.00171989077177	-1.07947367846	-0.987586628274	104.005342690	27.2632409956	89.6449241160	407.181008839	0.672240752105	47.7886405338	0.0711913807653	0.00146201365295	85.5972780708	0.0116826144772	1.67905382953	2.30321031689	132.693082860	27.5946157107	75.4072712190	177.970418433	13.4973265368	9.38544058387	0.0163793901726
114.765714120	1912.79551233	580.918139457	0.00172141293597	-1.07525030650	-0.983010014469	104.042861241	27.2680644072	89.8541146218	406.329241305	0.677378977996	47.6942182872	0.0710841587344	0.00145332406806	85.9158966215	0.0116392895765	1.67792335024	2.30160372763	132.663026830	27.6183030081	75.7045105960	177.928881951	13.4807605895	9.39559724878	0.0164169105756
114.820394796	1918.43431267	580.403756350	0.00172293853901	-1.07103009657	-0.978435897000	104.080338058	27.2729578200	90.0648084061	405.478066424	0.682540484381	47.5999925099	0.0709771800950	0.00144466336237	86.2352406327	0.0115961872741	1.67678640736	2.29998895026	132.632973267	27.6420878898	76.0041200029	177.887190671	13.4641904366	9.40577065247	0.0164545892103
114.874958325	1924.07311300	579.889116291	0.00172446761270	-1.06681299775	-0.973864221591	104.117773686	27.2779216003	90.2770226629	404.627475171	0.687725448287	47.5059611065	0.0708704439542	0.00143603141719	86.5553148433	0.0115533055574	1.67564298364	2.29836596451	132.602921658	27.6659706461	76.3061265575	177.845344539	13.4476157924	9.41596101536	0.0164924275381
114.929405267	1929.71191333	579.374212296	0.00172600018913	-1.06259895917	-0.969294933992	104.155168671	27.2829561212	90.4907748526	403.777458496	0.692934048683	47.4121219945	0.0707639494329	0.00142742811499	86.8761240388	0.0115106424356	1.67449306145	2.29673474970	132.572871487	27.6899515651	76.6105577939	177.803343503	13.4310363734	9.42616855938	0.0165304270371
114.983736181	1935.35071367	578.859037353	0.00172753630067	-1.05838793000	-0.964727979971	104.192523555	27.2880617632	90.7060827070	402.928007328	0.698166466511	47.3184731046	0.0706576956662	0.00141885333935	87.1976730507	0.0114681959393	1.67333662282	2.29509528465	132.542822240	27.7140309332	76.9174416709	177.761187518	13.4144518981	9.43639350805	0.0165685892021
115.037951621	1940.98951400	578.343584426	0.00172907597997	-1.05417985948	-0.960163305312	104.229838881	27.2932389142	90.9229642349	402.079112567	0.703422884712	47.2250123800	0.0705516818026	0.00141030697497	87.5199667581	0.0114259641204	1.67217364940	2.29344754774	132.512773402	27.7382090356	77.2268065814	177.718876542	13.3978620870	9.44663608649	0.0166069155449
115.092052134	1946.62831433	577.827846447	0.00173061925996	-1.04997469688	-0.955600855804	104.267115189	27.2984879699	91.1414377276	401.230765087	0.708703488262	47.1317377762	0.0704459070052	0.00140178890766	87.8430100881	0.0113839450515	1.67100412246	2.29179151689	132.482724456	27.7624861566	77.5386813617	177.676410538	13.3812666622	9.45689652143	0.0166454075949
115.146038264	1952.26711467	577.311816318	0.00173216617387	-1.04577239153	-0.951040577242	104.304353019	27.3038093334	91.3615217642	400.382955734	0.714008464194	47.0386472609	0.0703403704504	0.00139329902434	88.1668080162	0.0113421368256	1.66982802293	2.29012716953	132.452674886	27.7868625799	77.8530953009	177.633789471	13.3646653478	9.46717504130	0.0166840668989
115.199910553	1957.90591500	576.795486913	0.00173371675523	-1.04157289278	-0.946482415412	104.341552910	27.3092034160	91.5832352175	399.535675323	0.719338001636	46.9457388139	0.0702350713292	0.00138483721301	88.4913655677	0.0113005375562	1.66864533131	2.28845448263	132.422624176	27.8113385893	78.1700781507	177.591013308	13.3480578690	9.47747187618	0.0167228950217
115.253669533	1963.54471533	576.278851073	0.00173527103786	-1.03737614999	-0.941926316092	104.378715399	27.3146706371	91.8065972597	398.688914637	0.724692291839	46.8530104263	0.0701300088464	0.00137640336275	88.8166878177	0.0112591453765	1.66745602777	2.28677343268	132.392571807	27.8359144690	78.4896601352	177.548082021	13.3314439527	9.48778725792	0.0167618935465
115.307315737	1969.18351567	575.761901607	0.00173682905592	-1.03318211256	-0.937372225042	104.415841023	27.3202114241	92.0316273687	397.842664426	0.730071528208	46.7604601009	0.0700251822208	0.00136799736372	89.1427798923	0.0112179584394	1.66626009206	2.28508399568	132.362517261	27.8605905037	78.8118719613	177.504995583	13.3148233268	9.49812142011	0.0168010640752
115.360849691	1974.82231600	575.244631289	0.00173839084384	-1.02899072992	-0.932820087999	104.452930319	27.3258262130	92.2583453337	396.996915406	0.735475906338	46.6680858514	0.0699205906856	0.00135961910712	89.4696469691	0.0111769749169	1.66505750356	2.28338614715	132.332460018	27.8853669795	79.1367448290	177.461753968	13.2981957206	9.50847459814	0.0168404082286
115.414271917	1980.46111633	574.727032860	0.00173995643640	-1.02480195148	-0.928269850671	104.489983820	27.3315154484	92.4867712622	396.151658255	0.740905624044	46.5758857026	0.0698162334881	0.00135126848521	89.7972942782	0.0111361930004	1.66384824124	2.28167986210	132.302399559	27.9102441840	79.4643104419	177.418357150	13.2815608643	9.51884702923	0.0168799276469
115.467582934	1986.09991667	574.209099027	0.00174152586870	-1.02061572667	-0.923721458730	104.527002061	27.3372795836	92.7169255857	395.306883616	0.746360881395	46.4838576898	0.0697121098899	0.00134294539131	90.1257271028	0.0110956108999	1.66263228369	2.27996511508	132.272335361	27.9352224067	79.7946010182	177.374805106	13.2649184888	9.52923895248	0.0169196239897
115.520783255	1991.73871700	573.690822457	0.00174309917617	-1.01643200491	-0.919174857807	104.563985576	27.3431190808	92.9488290668	394.462582091	0.751841880748	46.3919998589	0.0696082191669	0.00133464971975	90.4549507800	0.0110552268436	1.66140960908	2.27824188009	132.242266902	27.9603019397	80.1276493019	177.331097811	13.2482683260	9.53965060887	0.0169594989371
115.573873390	1997.37751733	573.172195783	0.00174467639456	-1.01225073564	-0.914629993482	104.600934898	27.3490344115	93.1825028058	393.618744243	0.757348826786	46.3003102659	0.0695045606094	0.00132638136589	90.7849707018	0.0110150390783	1.66018019520	2.27651013067	132.212193659	27.9854830777	80.4634885741	177.287235241	13.2316101082	9.55008224133	0.0169995541892
115.626853844	2003.01631767	572.653211597	0.00174625755998	-1.00807186824	-0.910086811283	104.637850560	27.3550260563	93.4179682477	392.775360591	0.762881926549	46.2087869768	0.0694011335225	0.00131814022611	91.1157923155	0.0109750458684	1.65894401941	2.27476983982	132.182115107	28.0107661187	80.8021526649	177.243217370	13.2149435686	9.56053409477	0.0170397914671
115.679725120	2008.65511800	572.133862453	0.00174784270889	-1.00389535211	-0.905545256674	104.674733092	27.3610945055	93.6552471891	391.932421612	0.768441389471	46.1174280673	0.0692979372254	0.00130992619778	91.4474211252	0.0109352454962	1.65770105866	2.27302098002	132.152030721	28.0361513642	81.1436759647	177.199044172	13.1982684402	9.57100641610	0.0170802125130
115.732487715	2014.29391833	571.614140866	0.00174943187809	-0.999721136615	-0.901005275055	104.711583027	27.3672402590	93.8943617859	391.089917739	0.774027427420	46.0262316227	0.0691949710524	0.00130173917929	91.7798626919	0.0108956362613	1.65645128949	2.27126352325	132.121939971	28.0616391201	81.4880934372	177.154715618	13.1815844569	9.58149945429	0.0171208190906
115.785142122	2019.93271867	571.094039305	0.00175102510476	-0.995549171081	-0.896466811747	104.748400896	27.3734638268	94.1353345602	390.247839358	0.779640254731	45.9351957374	0.0690922343524	0.00129357907001	92.1131226350	0.0108562164803	1.65519468801	2.26949744094	132.091842331	28.0872296962	81.8354406314	177.110231675	13.1648913523	9.59201346040	0.0171616129857
115.837688832	2025.57151900	570.573550202	0.00175262242641	-0.991379404804	-0.891929811993	104.785187229	27.3797657288	94.3781884085	389.406176807	0.785280088248	45.8443185149	0.0689897264891	0.00128544577028	92.4472066327	0.0108169844869	1.65393122990	2.26772270401	132.061737269	28.1129234075	82.1857536947	177.065592311	13.1481888601	9.60254868762	0.0172025960063
115.890128330	2031.21031933	570.052665940	0.00175422388097	-0.987211787037	-0.887394220948	104.821942557	27.3861464953	94.6229466092	388.564920374	0.790947147357	45.7535980677	0.0688874468414	0.00127733918144	92.7821204234	0.0107779386312	1.65266089042	2.26593928281	132.031624254	28.1387205742	82.5390693857	177.020797488	13.1314767142	9.61310539130	0.0172437699833
115.942461097	2036.84911967	569.531378860	0.00175582950671	-0.983046266983	-0.882859983672	104.858667410	27.3926066674	94.8696328308	387.724060300	0.796641654033	45.6630325166	0.0687853948031	0.00126925920577	93.1178698061	0.0107390772800	1.65138364438	2.26414714719	132.001502753	28.1646215221	82.8954250878	176.975847164	13.1147546480	9.62368382901	0.0172851367708
115.994687614	2042.48792000	569.009681258	0.00175743934231	-0.978882793790	-0.878327045124	104.895362318	27.3991467965	95.1182711401	386.883586770	0.802363832873	45.5726199909	0.0686835697833	0.00126120574652	93.4544606416	0.0107003988160	1.65009946615	2.26234626640	131.971372229	28.1906265830	83.2548588232	176.930741294	13.0980223947	9.63428426055	0.0173266982464
116.046808353	2048.12672033	568.487565380	0.00175905342684	-0.974721316545	-0.873795350154	104.932027811	27.4057674455	95.3688860107	386.043489920	0.808113911144	45.4823586280	0.0685819712066	0.00125317870789	93.7918988536	0.0106619016378	1.64880832966	2.26053660917	131.941232147	28.2167360954	83.6174092664	176.885479825	13.0812796871	9.64490694805	0.0173684563119
116.098823785	2053.76552067	567.965023426	0.00176067179977	-0.970561784269	-0.869264843498	104.968664420	27.4124691881	95.6215023319	385.203759826	0.813892118816	45.3922465733	0.0684805985128	0.00124517799502	94.1301904293	0.0106235841598	1.64751020840	2.25871814366	131.911081967	28.2429504044	83.9831157593	176.840062703	13.0645262576	9.65555215595	0.0174104128936
116.150734377	2059.40432100	567.442047546	0.00176229450095	-0.966404145908	-0.864735469771	105.005272674	27.4192526098	95.8761454171	384.364386514	0.819698688614	45.3022819798	0.0683794511576	0.00123720351398	94.4693414208	0.0105854448116	1.64620507537	2.25689083744	131.880921149	28.2692698625	84.3520183253	176.794489864	13.0477618376	9.66622015106	0.0174525699429
116.202540593	2065.04312133	566.918629840	0.00176392157069	-0.962248350328	-0.860207173458	105.041853104	27.4261183077	96.1328410135	383.525359948	0.825533856052	45.2124630080	0.0682785286124	0.00122925517178	94.8093579456	0.0105474820384	1.64489290313	2.25505465754	131.850749150	28.2956948299	84.7241576851	176.748761239	13.0309861583	9.67691120265	0.0174949294365
116.254242893	2070.68192167	566.394762355	0.00176555304968	-0.958094346311	-0.855679898907	105.078406241	27.4330668906	96.3916153111	382.686670035	0.831397859484	45.1227878256	0.0681778303645	0.00122133287635	95.1502461883	0.0105096942999	1.64357366377	2.25320957038	131.820565425	28.3222256749	85.0995752718	176.702876753	13.0141989495	9.68762558242	0.0175374933772
116.305841732	2076.32072200	565.870437086	0.00176718897907	-0.953942082543	-0.851153590324	105.114932614	27.4400989799	96.6524949526	381.848306621	0.837290940145	45.0332546073	0.0680773559173	0.00121343653652	95.4920124010	0.0104720800710	1.64224732891	2.25135554180	131.790369427	28.3488627742	85.4783132470	176.656836321	12.9973999404	9.69836356463	0.0175802637943
116.357337562	2081.95952233	565.345645973	0.00176882940043	-0.949791507615	-0.846628191765	105.151432754	27.4472152092	96.9155070432	381.010259493	0.843213342201	44.9438615348	0.0679771047907	0.00120556606204	95.8346629047	0.0104346378407	1.64091386967	2.24949253706	131.760160607	28.3756065135	85.8604145170	176.610639852	12.9805888590	9.70912542605	0.0176232427439
